id	content	character	emotions	labels	label24
32795_0064_A_991	M1走上楼梯，看到一群S2穿着黑色衣服。他吓得马上跑开了。A1坐在地上，捂住眼睛，恐惧地喊道：我不想见你，你也杀不了我。这没有道理。你放过了人们，拿走了这些臭钱。在那之后，别让我看见你。我一见到你就不认识你了。L2，我救了你，你这个扫帚星。你知道我为你放弃了多少吗？如果你不给我一百个他妈的孩子，你会为我难过的！	a1	3,0,0,0,3,0	[3, 0, 0, 0, 3, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32798_0044_A_1879	L2（通讯员）：C1，你在干什么？！	l2	3,0,0,3,3,0	[3, 0, 0, 3, 3, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
32798_0044_A_1882	L2（通讯员）：O2，放开	l2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32798_0044_A_1884	L2（通讯员）：闭嘴！闭嘴！闭嘴！	l2	3,0,0,0,3,0	[3, 0, 0, 0, 3, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32798_0044_A_1957	从通讯器传来地震声和D1的尖叫声，接着是低语声。	d1	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32798_0044_A_1986	H1在后座为失去知觉的D1系安全带。他的眼睛紧张而匆忙。整个人都在发抖。D1几乎没有被解开的安全带固定到位，并随着运载车辆的颠簸而晃动。	h1	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32798_0044_A_2003	L2紧握方向球，绝望地咆哮，H1闭上眼睛。	h1	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32798_0044_A_2062	D1（通讯员）：救命！你下来！帮助	d1	0,0,0,0,3,3	[0, 0, 0, 0, 3, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
32812_0004_A_67	突然C1喊道：挥手，挥手，挥手。	c1	0,0,3,0,3,0	[0, 0, 3, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32812_0004_A_75	在你身后找个座位。来吧	g1	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32812_0004_A_76	公共汽车向波浪爬去，车上的人向后倒去。在恐慌中，他们及时拿着彩票紧紧地拥抱着这本书。	h2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32812_0004_A_78	透过窗户，我看到一只鲨鱼的眼睛。鲨鱼转过身来，鱼翅扇动着公共汽车。公共汽车在水中打滑飞走了。	h2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32812_0004_A_77	货船爆炸，巴士冲进火海，C1转动方向盘，巴士驶入深海。	c1	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32812_0005_A_86	H2爬到一个高处，高喊K2的名字，但没有人回应。这时，天空乌云密布，雷声从乌云中传来，龙卷风聚集海水，水柱直冲天空。	h2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32812_0023_A_286	I2吓了一跳：什么声音！（走到前面）兄弟，你觉得我们该怎么办？小王说还没有结束！	i2	0,0,3,0,3,0	[0, 0, 3, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32812_0030_A_429	突然，远处传来了我以前听到的同一个怪物的吼声，一群人吓得发抖。	i2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32812_0067_A_1016	K2过来把他拉上来：H2，你在说什么？	k2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32845_0003_A_53	O2掏出枪对准B1。B1吓得不敢动。	b1	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32845_0003_A_56	O2用枪指着Y2：你在干涉公务。我不会再跟你胡说八道了。如果我再胡说八道，我会抓住你们的，好吗？	y2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32845_0003_A_60	O2拿枪拦住Y2，Y2不敢动，另外两个T2把B1带上车。	y2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32845_0030_A_272	T2盖住S2的嘴。	s2	0,0,0,0,3,3	[0, 0, 0, 0, 3, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
32845_0030_A_276	B1看到几个人把S2拖走了，吓得大叫：不，不！	b1	0,0,0,0,3,3	[0, 0, 0, 0, 3, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
32845_0030_A_277	B1看到几个人把S2拖走了，吓得大叫：不，不！	s2	0,0,0,0,3,3	[0, 0, 0, 0, 3, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
32845_0030_A_271	S2痛苦地喊道：我真的没有钱，我真的没有钱。	s2	0,0,0,0,3,3	[0, 0, 0, 0, 3, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
32845_0042_A_418	B1慢慢地将他的身体移到桌子的一角，但是他的衣服的一角被S2抓住了。这是他没有移动的迹象，但B1慢慢地将他的身体移向枪。铁链的声音使U2很吵。当他转头时，B1迅速拿起枪将他击倒。其他T2冲进，被B1击中。	s2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32845_0047_A_467	C3下车，拦住了准备扔钱的Q1。	q1	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32845_0052_A_482	U2从后面勒死了B1的脖子，B1疼得一点声音也没有。	b1	0,0,0,0,3,3	[0, 0, 0, 0, 3, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
32845_0049_A_475	一阵恶笑过后，电话挂断了，Q1气得说不出话来。	q1	0,0,0,3,3,0	[0, 0, 0, 3, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
32845_0052_A_485	O2痛苦地对B1喊道：你的卡呢？你把它放哪儿了？想想看。在床下？我把它留给你女朋友了。反正我没有信用卡。	b1	0,0,0,0,3,3	[0, 0, 0, 0, 3, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
32845_0054_A_529	Q1取出枪，O2从后面将其约束住。Q1向墙上开枪，枪吓得每个人都喊叫起来。O2和其他人急忙跑了出去。	o2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32845_0056_A_539	T2在两辆车之间穿行，最后被一辆卡车撞倒。	t2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32845_0057_A_544	在车里，T2催促他赶上。	t2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32845_0057_A_548	P2下车向O2的车开枪，让他跑了。	o2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32845_0126_A_1025	X2用手捏了捏前额：他的脑子有点糊涂！	x2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32845_0126_A_1027	X2凶恶的脸：不要说，不要说。	x2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32845_0130_A_1056	B1什么也没说，但S2的恐惧写在他的脸上。	s2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32845_0130_A_1055	B1什么也没说，但S2的恐惧写在他的脸上。	b1	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32845_0130_A_1060	S2突然怒吼起来：说声对不起。我打过架，拿了钱	s2	0,0,0,0,3,3	[0, 0, 0, 0, 3, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
32845_0130_A_1058	B1看着已经流泪的S2，安慰他：不要哭。（大声摇晃他的身体）你不能哭。	s2	0,0,0,0,3,3	[0, 0, 0, 0, 3, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
32845_0137_A_1143	S2还是忍不住哭了。	s2	0,0,0,0,3,3	[0, 0, 0, 0, 3, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
32845_0137_A_1149	S2喊道：这真是没希望了。	s2	0,0,0,0,3,3	[0, 0, 0, 0, 3, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
32845_0137_A_1152	B1做了几张脸，试图让S2不那么伤心，但他哭得更厉害。	s2	0,0,0,0,3,3	[0, 0, 0, 0, 3, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
32845_0139_A_1159	B1将S2抱在怀里，轻轻哼着一首歌。	s2	0,0,0,0,3,3	[0, 0, 0, 0, 3, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
32845_0149_A_1230	U2掏出枪指着V1：别胡说八道。	v1	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32845_0149_A_1231	双方都放下了枪，X2和V1从后面勒死了B1和S2。	b1	0,0,0,0,3,3	[0, 0, 0, 0, 3, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
32845_0149_A_1232	双方都放下了枪，X2和V1从后面勒死了B1和S2。	s2	0,0,0,0,3,3	[0, 0, 0, 0, 3, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
32845_0149_A_1236	B1双目失明，眼睛睁大了。V1他一松手，B1的尸体就倒在床上。	b1	0,0,0,0,3,3	[0, 0, 0, 0, 3, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
32899_0003_A_143	是我妹妹吗？	a1	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0003_A_146	B1的声音还没落下来，A1就飞了起来，从后面把B1踢了过来，然后用一把没剃过的剑捡起盖着的衣服，对着天空哭了起来。	a1	0,0,0,0,3,3	[0, 0, 0, 0, 3, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
32899_0003_A_149	B1站起来，闭上眼睛触摸。	b1	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0003_A_152	A1转身站起来，用脚勾住B1，B1倒在女尸上。	b1	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0003_A_148	姐姐，你把我吓死了！	a1	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0003_A_150	那个是大表哥吗？大表哥。。。你死得太冤枉了！	b1	0,0,0,0,3,3	[0, 0, 0, 0, 3, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
32899_0003_A_153	B1特写镜头与咧嘴笑的奇怪女尸面对面，B1大叫“啊”。	b1	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0005_A_163	U2：英雄们，不要冲动。只要提一下条件就行了。我保证！	u2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0005_A_168	死鞑靼人用刀砍掉了U2的头。一块像鸡蛋一样大的石头击中了死者的额头，在闪电般的燧石房里，鞑靼部落的死者正准备拿着刀倒下。	u2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0005_A_162	摄像机从四面八方飞过四五名被杀的保镖，然后移到穿着狩猎服的U2，这些保镖被四名鞑靼死人逼到死角。	u2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0005_A_166	U2：我没有食言，英雄，但我的运气很差，我的生命很渺茫，我突然死了	u2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0005_A_212	请放手！	a1	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0006_A_243	P2笑着靠近B1，相机靠近B1受惊的脸。	b1	0,0,3,0,3,0	[0, 0, 3, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0006_A_245	你在干什么？你在做什么？我很危险。别靠近我！表弟，帮帮我！	b1	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0006_A_246	镜像旋转。B1带着悲伤和愤怒的表情照进了镜子。	b1	0,0,0,0,3,3	[0, 0, 0, 0, 3, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
32899_0008_A_300	A1尖叫着拔出了他的剑。	a1	0,0,3,0,3,0	[0, 0, 3, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0009_A_314	红色Y2然后悠闲地说，慢慢地转过身来，手里拿着蜡烛，眼睛流血，冷冷地笑着。这个人是T2。这时，A1后面的门砰地一声关上，A1吓了一跳。	a1	0,0,3,0,3,0	[0, 0, 3, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0009_A_316	a1:t2？t2怎么了？	a1	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0009_A_322	A1恐慌、喊叫和躲避，	a1	0,0,3,0,3,0	[0, 0, 3, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0009_A_319	T2突然张开满嘴鲜血的大嘴，将手中的蜡烛扔向A1，A1闪避。T2然后张开爪子向A1扑去，歇斯底里地大叫。	a1	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0017_A_527	B1的声音一落，小苏的尸体就躺在地上，像解冻一样。他们非常害怕，所以撤退了，P2也撤退了。	p2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0017_A_526	B1的声音一落，小苏的尸体就躺在地上，像解冻一样。他们非常害怕，所以撤退了，P2也撤退了。	b1	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0017_A_528	P2：他们欺骗了尸体！	p2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0023_A_645	J1和晓媛看起来很惊讶。	j1	0,0,3,0,3,0	[0, 0, 3, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0030_A_779	G1、V2、其他女仆和P2跪在地上，不敢呼吸。站在大厅前镜子后面的W2的大P2转过身来，手里拿着圣旨，恭敬地站着，左右两个侍从。	g1	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0030_A_781	G1、V2、其他女仆和P2跪在地上，不敢呼吸。站在大厅前镜子后面的W2的大P2转过身来，手里拿着圣旨，恭敬地站着，左右两个侍从。	p2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0030_A_782	G1、V2、其他女仆和P2跪在地上，不敢呼吸。站在大厅前镜子后面的W2的大P2转过身来，手里拿着圣旨，恭敬地站着，左右两个侍从。	v2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0030_A_808	女仆们害怕地逃跑了。	p2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0030_A_815	大P 2：疯狂，疯狂	p2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0030_A_818	大P2:W2。。。帮助他也疯了	p2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0030_A_820	大P 2吓得一把抓住门跑开了。A1被一把刀赶了出去。	p2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0035_A_916	A1是一位女性国王，一只脚放在跪在地上的御医a的背上，一只脚放在躺在地上的御医B的脸上。她屁股坐在椅子上，一只手拿着菜刀，肘部抵着膝盖，另一只手拿着椅子扶手。在他旁边，他手里拿着一个茶杯在发抖。	v2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0038_A_943	镜像旋转。V2用一桶热水把门推了进去，然后去给T2加水浸泡在木桶里。结果，T2吊着脖子，桶里的水是血红色的。	v2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0038_A_946	他手里的水桶掉了下来，尖叫起来。突然，他的身体僵住了，声音突然停止了，他的身体倒下了。现在，F1出生时就有一个血淋淋的发夹，他用舌头舔着发夹上的血。	v2	0,0,0,0,3,3	[0, 0, 0, 0, 3, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
32899_0042_A_965	A1:罗斯	a1	0,0,3,0,3,0	[0, 0, 3, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0044_A_967	F1挥舞着发夹，在喉咙里尖叫。他无情地捅了一刀。A1转身避开，从床上滚下来，抓住剑，从剑鞘中点燃剑，指向F1。	a1	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0044_A_972	他被迫退后一步。当然，她不敢杀F1。F1挥舞发夹，不停地刺A1。A1闪避了。	a1	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0044_A_987	F1利用了这种情况，翻身抓住A1，呜咽着，挥舞着发夹，将其刺下。	a1	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0044_A_1008	B1从地上爬起来，准备再次向前冲。F1站起来，抓住A1的剑，放在她的脖子上。两只眼睛是对的。大的特写镜头扫过F1的精细表面和耳朵下面的一颗红色痣。	a1	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0044_A_1009	B1从地上爬起来，准备再次向前冲。F1站起来，抓住A1的剑，放在她的脖子上。两只眼睛是对的。大的特写镜头扫过F1的精细表面和耳朵下面的一颗红色痣。	b1	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0046_A_1071	J1破门而入，看到G1死在地上，眼前一片景象。	j1	0,0,3,0,3,0	[0, 0, 3, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32899_0063_A_1316	E1看着S2，S2不敢直视E1。	s2	0,0,0,0,3,0	[0, 0, 0, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
