id	content	character	emotions	labels	label24
2930_0134_A_1400	M2：今天是你的生日。	m2	2,0,0,0,0,0	[2, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0134_A_1391	M2摇摇头：妈妈，也躺下。一起躺下。	m2	2,0,0,0,0,0	[2, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0134_A_1392	T2捡起羊毛，把脸靠在M2的额头上躺下，继续用手编织。	m2	2,0,0,0,0,0	[2, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0134_A_1393	T2捡起羊毛，把脸靠在M2的额头上躺下，继续用手编织。	t2	2,0,0,0,0,0	[2, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0134_A_1394	M2：妈妈，我小时候喜欢摸你的嘴睡觉。我不碰它就睡不着。	m2	2,0,0,0,0,0	[2, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0134_A_1397	T2非常苦恼：如果你觉得不舒服，告诉你妈妈不要自己忍受。	t2	2,0,0,0,0,2	[2, 0, 0, 0, 0, 2]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2930_0137_A_1419	M2静静地躺着，穿着她母亲的毛衣，看着坐在她旁边打盹的母亲。她母亲睁开眼睛，看到她在看着自己。她连忙问：“为什么，不舒服吗？”	m2	2,0,0,0,0,1	[2, 0, 0, 0, 0, 1]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
2930_0137_A_1420	M2微笑着摇了摇头：我只是想见你。	m2	2,0,0,0,0,1	[2, 0, 0, 0, 0, 1]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
2930_0139_A_1455	M2：感谢N1妈妈和我的朋友陪我走过这段旅程。作为我们中唯一一个与死亡有过密切接触的人，我终于可以有发言权并指导你的生活了！	m2	2,0,0,0,0,2	[2, 0, 0, 0, 0, 2]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2930_0139_A_1456	M2：（操作系统）我的火车已经到了，但你还没有到，所以请确保继续保持精彩，好好生活！记住，爱和被爱是我们生活中最重要的事情。永不放弃。	m2	2,0,0,0,0,2	[2, 0, 0, 0, 0, 2]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2930_0140_A_1460	M2：（操作系统）我的火车到了，你还没有到，所以请确保继续精彩。不管你是文清、二清、绿茶婊子，还是在别人眼里杀死马特。活得好是硬道理！	m2	2,1,0,0,0,0	[2, 1, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0141_A_1461	M2os：爱和被爱是我们生活中最重要的事情。永不放弃。	m2	2,1,0,0,0,0	[2, 1, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0011_A_112	大部分的砖底座都被切断了，灯柱从根部断开了。A1大声喊叫，差点被电线绊倒。G1依偎在一堆碎砖中，他的身体几乎被切成两半，他的胸部浸泡在粘稠的血浆和破碎的身体组织中，但他的眼睛仍然睁得大大的。A1蹲下跪下，用身体保护他。	a1	2,0,0,0,0,3	[2, 0, 0, 0, 0, 3]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
2996_0011_A_121	A1经常向另一侧点头，一只手机械地摩擦另一侧的肩膀。	a1	2,0,0,0,0,3	[2, 0, 0, 0, 0, 3]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
2996_0011_A_118	A1（大声）：明白了！茴香饺子！我们吃茴香馅吧	a1	2,0,0,0,0,3	[2, 0, 0, 0, 0, 3]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
2996_0046_A_680	H1毫无血色地靠在石墙上，眼睛发呆，上身浸在血泊中。Q1仍然在包扎彼此的伤口。砂布用完后，他堵住了他的棉帽。	q1	2,0,0,0,0,3	[2, 0, 0, 0, 0, 3]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
2996_0041_A_636	Q1大叫H1并迅速寻找敌人拦截器的位置。当敌人狙击手再次开火时，枪口处的火光被捕捉到，他一枪击中了敌人狙击手的眉毛中央。然后Q1试图爬到H1进行救援。	q1	2,0,0,0,0,3	[2, 0, 0, 0, 0, 3]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
2996_0046_A_686	Q1将彼此的肩膀和头紧紧地搂在怀里。	q1	2,0,0,0,0,3	[2, 0, 0, 0, 0, 3]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
2996_0047_A_705	Q1出现在窑口，看着坦克卷起的滚滚烟尘。他背着一个巨大的炸药袋，下定决心要死。他的表情很平静。他不情愿地回头看了看，毅然翻过战壕的边缘，毫不掩饰地走向坦克，从侧面和背面爬上了尸体。他找不到地方修理炸药包。为了避开旋转的炮塔，他不得不躺在平台上。他爬上炮塔顶部，跪在那里，好像试图用身体固定炸药包。	q1	2,0,0,0,0,3	[2, 0, 0, 0, 0, 3]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
2996_0047_A_708	A1发现了这个惊人的场景，大声喊道：让开！b3！让开！	a1	2,0,3,0,3,3	[2, 0, 3, 0, 3, 3]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
2996_0049_A_762	A1:。。。把我弟弟带到窑边，在他旁边给我留个地方。。。如果你想留下来，就留下来。。。你自己留着吧。。。我没有听到喇叭声。我留下来。我很抱歉！	a1	2,0,0,0,0,3	[2, 0, 0, 0, 0, 3]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
2996_0049_A_765	A1举起手，在公众的视野中朝着倒塌的地方走去。	a1	2,0,0,0,0,2	[2, 0, 0, 0, 0, 2]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0083_A_1118	我不爱你的生活。我爱你的眼睛。如果你盲目开枪，我会杀了你。。。离开这里！	a1	2,0,0,0,0,0	[2, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0085_A_1127	A1蹲在那里，被雪覆盖，变成了一个胖雪人。三枚红色闪光弹升起，无数炮弹呼啸而过，总攻瞬间开始。爆炸的火光照亮了留着白胡子和眉毛的冻僵的脸颊。炮火扩大后，潜伏的步兵冲锋，比预期的要多得多。他们跑过雷区边缘，呼喊和奔跑的声音几乎超过了枪声。沟壑中的人们试图靠近他，但他挥了挥手，不得不从远处看着他。他慢慢地站直身子，看着自己和巨石之间的距离，感到不确定，又蹲了下来。步兵走了，就没有牵连其他人的危险了。A1再次站起来，决定把船沉下去。	a1	2,0,0,0,1,0	[2, 0, 0, 0, 1, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
2996_0087_A_1137	军车加速行驶。在没有棚子的车厢里，医护人员被担架包围，其中一人拿着输液瓶。我们看不到A1的脸，但我们可以看到J1跪在担架旁，双手放在膝盖上，盯着裹在被子里的伤员。另外几名面容严峻的炮兵营士兵肩并肩站在马车前，面朝后，保护担架免受寒风的袭击。	j1	2,0,0,0,1,0	[2, 0, 0, 0, 1, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
2996_0083_A_1117	J1：老古	j1	2,2,0,0,0,2	[2, 2, 0, 0, 0, 2]	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0091_A_1223	A1（大声）：我会向你证明他在这里洒了血！我的兄弟们躺在这里。。。我证明他们。。。我证明	a1	2,0,0,1,0,2	[2, 0, 0, 1, 0, 2]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0092_A_1246	E1（悲伤）：我受够了！我不想回去。。。我知道Q2睡在这里让我更安全。我要食物的时候会陪他	e1	2,0,0,0,0,3	[2, 0, 0, 0, 0, 3]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
2996_0093_A_1248	两个人在烈士碑林中漫步。平板电脑的机身不高，向每个平板电脑弯曲并识别其上的字体。我们注意到这是一座无名烈士的大墓，所有的石碑都没有名字。	a1	2,0,0,0,0,2	[2, 0, 0, 0, 0, 2]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0093_A_1250	A1好像没听见。他把眼睛靠近石碑。	a1	2,0,0,0,0,2	[2, 0, 0, 0, 0, 2]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0093_A_1252	A1转到下一块，膝盖重重地撞在纪念碑的角落上。	a1	2,0,0,0,0,2	[2, 0, 0, 0, 0, 2]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0093_A_1254	E1突然大声抽泣，紧紧捂住嘴。A1抓住疼痛的膝盖，静静地盯着纪念碑上的“无名烈士”字样。	a1	2,0,0,0,0,2	[2, 0, 0, 0, 0, 2]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0100_A_1322	你是我的教父，好吗？那块地雷残留物长在你的脑袋里。你右眼的神经迟早会收缩。那我该怎么办？事情解决了。这种关系属于该县。人们留在团里，想干什么就干什么	c1	2,0,0,0,0,1	[2, 0, 0, 0, 0, 1]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
2996_0104_A_1422	E1捂住嘴哭了起来。A1在这位女士面前尽力克制自己的情绪，但泪水在他的眼中闪烁，他好几次都抓不住扶手。	e1	2,2,0,0,0,3	[2, 2, 0, 0, 0, 3]	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
2996_0106_A_1427	警卫跳下来，打开车门，下了C1、A1和E1。A1穿着整洁，戴着所有的奖牌。	a1	2,2,0,0,0,0	[2, 2, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0106_A_1437	A1：我是中原野战军第二师第139团第三营第9连A1连长。我是来向M1负责人汇报的。	a1	2,0,0,0,0,0	[2, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0107_A_1467	打开瓶子，把它递给我。A1看着坟墓周围草地上的白酒。	a1	2,0,0,0,0,2	[2, 0, 0, 0, 0, 2]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0107_A_1532	A1不忍看到E1可怜的眼睛，把空瓶子扔到石碑上。瓶子嘎嘎作响，从石碑上滚下来，沿着石墓小径的斜坡滚了很远。C1用手臂搂住妻子，轻轻地抚摸她的肩膀。	c1	2,0,0,0,0,0	[2, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0107_A_1508	A1:还有其他人有吗？	a1	2,0,0,0,0,0	[2, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0107_A_1510	A1:我们有47个头。每个人都有份吗？	a1	2,0,0,0,0,0	[2, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0107_A_1512	A1：谁给死去的孩子果糖？	a1	2,0,0,2,0,2	[2, 0, 0, 2, 0, 2]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0107_A_1516	A1：如何证明？等着我一个接一个地把它们挖出来给你看？	a1	2,0,0,2,0,0	[2, 0, 0, 2, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0107_A_1520	不要给我奖牌。我的胸脯已经满了。。。请把它交给我的g1f1。。。（指着E1）把它交给她保管。	a1	2,0,0,0,0,2	[2, 0, 0, 0, 0, 2]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0113_A_1613	他兴奋地搓着手，在楼梯入口处转过身来。他惊呆了。A1走出会议室，恍惚中，双眼呆滞，整个人都瘫倒了。镜头是从A1的角度拍摄的。他所看到的不是C1，而是D1，半焦半焦，可怜而悲伤地看着他。A1哭了，走过去紧紧握住D1的手。	a1	2,0,0,0,0,3	[2, 0, 0, 0, 0, 3]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
2996_0113_A_1616	A1：煎饼。。。不公正的不公正的	a1	2,0,0,0,0,3	[2, 0, 0, 0, 0, 3]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
2996_0116_A_1634	摄像机从煤堆顶部向下拍摄沸腾的矿区，逐渐移动到一个微小的身影。他站在煤堆下面，盯着摄像机。除了手无寸铁之外，他还把所有的装备和大大小小的物品都放在背包里。他抬头看着煤堆的表情比预期的平静多了，也更正常。他耐心地吸完手中的香烟，扔掉烟头，把背包卸到旁边一个简单的工具棚里。管理员皱着眉头走了过来。收到他送的一包香烟后，他友好地离开了。A1拿着绳子坐了下来，系好裤腿，拿着铲子朝着巨大的煤堆走去。他爬了十多米，吐口水在手的心脏上，开始有节奏地慢慢地工作。一切似乎都很正常。然而，他把铲好的煤扔到身后，但它仍然落在煤堆上，新铲好的煤坑里装满了新煤。这一切对A1毫无影响，看似平静的行为逐渐显露出疯狂、固执和神秘。许多路过的矿工好奇地停下来，想知道发生了什么，但他们变得越来越困惑。一个矿工走上前去询问，试图阻止他，但他不高兴地退了出来。一个工头匆忙赶到，迅速用四肢和地爬到他身边。	a1	2,0,0,0,0,2	[2, 0, 0, 0, 0, 2]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0116_A_1636	A1：挖人。	a1	2,0,0,0,0,2	[2, 0, 0, 0, 0, 2]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0116_A_1638	A1:死了。	a1	2,0,0,0,0,2	[2, 0, 0, 0, 0, 2]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0118_A_1644	矿区很安静，铲煤的声音和人们的呼吸声清晰可见。A1仍然在那个位置摆动铁锹，但频率要慢得多。他浑身都是煤粉，五官模糊，根本不想退却。在他不懈的努力下，巨大的煤堆出现了明显的坍塌，这让人们真正感受到了他付出的代价。	a1	2,0,0,0,0,2	[2, 0, 0, 0, 0, 2]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0119_A_1645	在工具棚周围，有许多矿工在露天用餐，如窝头萝卜汤，他们正全力以赴。A1斜靠在棚角，靠着行李，一手拿着冷馒头，一手拿着腌萝卜，静静地吃着。这可能是由于工作过度引起的。吞咽很慢。看来你连咀嚼的力气都没有。矿工们从远处窥视并指着他。在矿车的转弯处，武装部队的T1和O1匆忙赶来，不幸的工头跟着他说了些什么。他们走近A1，对发生的事情感到惊讶。A1抓着馒头睡着了。他又脏又黑，像战场上的死人。O1蹲下来叫醒了他。A1茫然地看着对方，什么也没说，好像他没有说话的力气。	a1	2,0,0,0,0,3	[2, 0, 0, 0, 0, 3]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
2996_0119_A_1672	人们无助地看着煤堆，兴高采烈地开始战斗。	a1	2,0,0,0,0,0	[2, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0120_A_1673	雨下得很大。除了雨中经过的矿车外，整个矿区几乎没有人。A1仍然在同一个地方做老事情。他已经湿透了，就像泡在墨水里一样。	a1	2,0,0,0,0,2	[2, 0, 0, 0, 0, 2]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0126_A_1727	A1：向主任报告。第139团第3营第9连A1连长向您报告。我连奉命在文江南岸老窑封锁敌85军254师一个单位，摧毁4辆坦克，杀伤官兵。除了连长A1，连队中的47人都在战斗中丧生，没有生命可以返回。。。请给我指示	a1	2,0,0,0,0,2	[2, 0, 0, 0, 0, 2]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0125_A_1710	A1:这是一个大煎饼，一个u2d1。。。这是一个大女孩，一个狙击手。。。这是班长L1。。。这是一个爆炸机H1。。。他炸毁坦克时把自己炸了	a1	2,0,0,0,0,2	[2, 0, 0, 0, 0, 2]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0125_A_1711	A1停下来看。所谓的H1只是一条腿的腿骨。在A1后面，亲戚们围住了他们所爱的人的遗体，一些人低声哭泣，另一些人双腿瘫痪，需要工作人员的帮助才能勉强站立。A1继续透露他的记忆和那些骨头的身份，跟随他的人越来越少。	a1	2,0,0,0,0,2	[2, 0, 0, 0, 0, 2]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
2996_0125_A_1713	A1:。。。这是旧太阳黑子，弹药手Y2。。。这是老刺猬，三班的副手	a1	2,0,0,0,0,2	[2, 0, 0, 0, 0, 2]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
32504_0041_A_705	N2：这是我最后一次帮助你。船找到了你想要的一切。时间和地点都在里面	n2	2,0,0,0,0,0	[2, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0041_A_709	K2看起来很感激，解开了外套的扣子	k2	2,0,0,0,0,0	[2, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0041_A_710	K2：这么多年的爱情，我无法回报。我会给你一本传家宝让你看	k2	2,0,0,0,0,0	[2, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0090_A_1482	K2跑去看：O2	k2	2,0,0,0,2,0	[2, 0, 0, 0, 2, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
32504_0091_A_1493	L2坐下来，K2匆忙地在营救室里走来走去：O2，你太爱我了，愿意为我挡枪。我怎么能让她失望呢	k2	2,0,0,0,0,2	[2, 0, 0, 0, 0, 2]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
32504_0091_A_1497	K2抱着头坐了下来，L2一直看着他	k2	2,0,0,0,0,2	[2, 0, 0, 0, 0, 2]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
32504_0130_A_1888	K2：你必须回来喝我们的婚礼酒	k2	2,2,0,0,0,0	[2, 2, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0130_A_1892	K2：当然，我得打电话给我姑妈	k2	2,2,0,0,0,0	[2, 2, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32505_0135_A_1080	C1吸烟和冥想，R2没有说话就过来了，思考着自己的想法。这时，R2的电话又响了。他拿出了她送来的录像带。	r2	2,0,0,0,0,0	[2, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32505_0135_A_1082	C1吸烟和冥想，R2没有说话就过来了，思考着自己的想法。这时，R2的电话又响了。他拿出了她送来的录像带。	m3	2,0,0,0,0,0	[2, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32505_0146_A_1190	X2为Z2挡了一枪，Z2杀死了毒贩。这时，扎万冲了出来，扔了一枚手榴弹，手里拿着头盔。手榴弹爆炸，X2人重伤。	x2	2,0,0,0,0,3	[2, 0, 0, 0, 0, 3]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
32795_0018_A_329	只有A1鼓掌，M2哭着走上前。	m2	2,2,0,0,0,0	[2, 2, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0018_A_331	M2喊道：A1是我的朋友。你总是说我是他身边的一条狗。今天，我想让你瞧不起我，认为我是个废物的人好好看看。当狗有什么不对？现在我想对你说	m2	2,2,0,0,0,0	[2, 2, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0037_A_611	A1:这是个好问题。这让我措手不及。如果你想说不，气氛就在这里，但是如果你想说是的，那就是你刚才所想的。	a1	2,0,0,0,1,0	[2, 0, 0, 0, 1, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
32795_0060_A_878	场外，O2：我想和我的球队在一起。	o2	2,0,0,0,0,0	[2, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0064_A_994	L2走上楼梯，看到A1时哭了起来。	l2	2,3,0,0,0,0	[2, 3, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0065_A_1007	A1下车，然后去副驾驶处开门，让L2带着一个大肚子下车。	a1	2,0,0,0,0,0	[2, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32798_0044_A_1278	C1:它会成功的。我儿子还在地上等我	c1	2,0,0,0,0,0	[2, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32798_0044_A_1457	L2（独白）：我不记得你这个混蛋了。。。现在木星在我面前。你什么时候回来	l2	2,0,0,0,0,2	[2, 0, 0, 0, 0, 2]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
32798_0044_A_1762	H1启动绳索攀爬器。该力不足以将L2拉出。H1看着他的脚，被吊了起来。H1咬紧牙关，拼命地跳。L2飞出了缺口，缺口瞬间闭合，L2几乎被压进了肉馅饼里。	h1	2,0,0,0,1,0	[2, 0, 0, 0, 1, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
32798_0044_A_1891	我无可奈何地环顾四周，泪水在我的眼里滚滚。他低下头。	l2	2,0,0,0,0,3	[2, 0, 0, 0, 0, 3]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
