id	content	character	emotions	labels	label24
32845_0111_A_870	D3冲过去打了他一拳，O2立刻笑了，然后抚摸D3的脸，吻了一下就走了。	o2	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32845_0153_A_1257	B1下了车，紧紧拥抱M1。他们互相拍拍肩膀哭了起来。	m1	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32845_0153_A_1259	B1松开M1，用一束花拥抱Y2。	m1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32845_0153_A_1256	B1下了车，紧紧拥抱M1。他们互相拍拍肩膀哭了起来。	b1	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32845_0153_A_1260	B1松开M1，用一束花拥抱Y2。	y2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32845_0153_A_1261	Y2：这些花是给我妻子的。回去，别再吵闹了！	y2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32845_0153_A_1258	B1松开M1，用一束花拥抱Y2。	b1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32845_0153_A_1264	S2女朋友来了，情不自禁地激动起来：谢谢，特别感谢，真的，谢谢。	s2	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32845_0153_A_1267	看着这一幕，P2和R2也很开心。	r2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32845_0153_A_1263	S2把他的女朋友带过来：我的兄弟，这是我的女朋友。	s2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32845_0153_A_1266	看着这一幕，P2和R2也很开心。	p2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32899_0005_A_196	U2：哈哈哈，多么聪明的一对婴儿。。。今天你救了我，我要报答你！来吧，你想要什么？	u2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32899_0006_A_242	救救他！（到大厅）	a1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32899_0006_A_241	A1的女仆在他耳边低语，A1喘着气大笑起来。	a1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32899_0006_A_244	P2笑着靠近B1，相机靠近B1受惊的脸。	p2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32899_0006_A_248	站在对面的A1盯着B1解释。	a1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32899_0006_A_254	A1只是笑了。	a1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32899_0006_A_256	B1站起来想走，A1立刻会聚他的笑容。	a1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32899_0038_A_942	特写镜头中，血淋淋的发夹从画中拔出，然后晃动到他脸上的绿色丝绸，一张冰冷的F1脸和一个邪恶的微笑。	f1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32899_0038_A_945	他手里的水桶掉了下来，尖叫起来。突然，他的身体僵住了，声音突然停止了，他的身体倒下了。现在，F1出生时就有一个血淋淋的发夹，他用舌头舔着发夹上的血。	f1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0007_A_94	当U2走进来时，他对每个女孩都笑了，尤其是对C1。	u2	2,3,0,0,0,0	[2, 3, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0007_A_96	R2盯着U2皱眉头。	u2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0017_A_324	U2：哈哈（逃跑）。	u2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0045_A_825	回首往事，保持微笑，保持微笑。	c1	2,3,0,0,0,0	[2, 3, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0049_A_939	把眼泪化作笑声。	c1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0052_A_1014	C1：如果V1告诉我，我会非常高兴。（模棱两可的微笑）	c1	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0052_A_1016	R2：哇！（隐藏）	r2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0056_A_1104	O2：（高兴）邓，我就知道是你！	o2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0058_A_1146	C1:你在说什么？（有点高兴）	c1	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0059_A_1157	C1盯着他的衣服笑了。	c1	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0065_A_1201	C1坐在女生宿舍的床上打电话，看起来很开心。	c1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0065_A_1202	C1：（手指缠着电话线）睡得很熟。欢迎下周来到新的一年。你为什么不能下去跳舞？那你呢？你没去参加迎新会吗？我不敢相信你竟然没有牵着另一个女孩的手。我不相信。别恶心。。。这样我就可以把对方当成你了！	c1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0067_A_1223	在C1之前和O2之后，他们俩都开心地笑了。	c1	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0074_A_1364	O2:嘻嘻，比赛结束时我找不到你。我以为我被打昏了。。。你看到了吗？那个对手太强大了，我一直躲不开他的脚！	o2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0074_A_1366	O2:不错！我很高兴你来看我！	o2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0102_A_1677	问题2：快点！今天是个大日子！	q2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0103_A_1695	（大家笑了）	无角色	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0103_A_1699	这时，灯光昏暗，音乐响起，Z2新娘进入竞技场（慢动作），大家鼓掌。	z2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0103_A_1700	R2感动地哭了起来，拉着U2的手擦去脸上的泪水。	r2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0103_A_1701	R2感动地哭了起来，拉着U2的手擦去脸上的泪水。	u2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0103_A_1702	O2傻傻地看着新娘，慢镜头开始了。	o2	0,3,0,0,0,2	[0, 3, 0, 0, 0, 2]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
34126_0103_A_1703	当我母亲走过桌子时，她看到了自己的眼睛，笑了。	o2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0104_A_1717	Z2新娘站在大厅门口分发结婚糖果，宾客们轮流合影留念。	z2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0104_A_1722	Z2：新娘说是的，我没问题！	z2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0104_A_1723	新娘：（笑）好的。	无角色	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0104_A_1724	Z2：等等！你可以亲吻新娘。。。但是如果你以后想吻新娘，你必须先吻我。这很公平！（假装开玩笑）	z2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0104_A_1726	问题2：还有这个。	q2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0104_A_1728	R2：哈哈，你在胡思乱想	r2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0104_A_1729	O2:（冲上去猛地抓住Z2）	o2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0104_A_1730	（z2不停地后退，一路撞倒桌上的饮料和椅子。直到z2的背部撞到桌边才停止。氧气越近，氧气越硬，并进入多年前的记忆。）	o2	0,3,0,0,0,2	[0, 3, 0, 0, 0, 2]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
34126_0105_A_1753	每个人都在海滩上大笑，讲述他们的梦想。	无角色	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0106_A_1790	C1笑了，擦去了眼角的泪水，O2笑得开玩笑，神采奕奕，面面相觑。	o2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0106_A_1791	C1笑了，擦去了眼角的泪水，O2笑得开玩笑，神采奕奕，面面相觑。	c1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0106_A_1795	让我继续我的孩子气！	o2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0106_A_1796	C1:当然！	c1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0106_A_1797	在收到礼金的桌子上，O2的红包上写着：婚礼快乐，我的青春。	o2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34135_0064_A_597	Q2笑了。问题2：是的！今天是姨妈订婚的快乐日子。怎么了祝贺你姑妈？去酒吧给我姑妈！	q2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0006_A_59	哦，我的宝宝很可爱。	c1	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0006_A_60	E1：好，乖，乖。	e1	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0006_A_61	啊，亲爸爸（宝贝）。	c1	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0006_A_62	爸爸，我的孩子长得像我。你应该给孩子起个名字。	b1	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0006_A_64	这张照片是从婴儿的特写镜头剪到婴儿的特写镜头的。F2b1期待着f2e1。	b1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0006_A_98	F2h2：（高兴地）这是件好事。	f2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0012_A_211	C1和f2g2正在吃饭。C1在微笑。	c1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0020_A_354	F2（高兴）：谢谢你，阿姨。我还没有滑出直轮。	f2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0020_A_357	F2站起来滑冰，一家人非常担心地看着F2。	f2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0020_A_359	这很滑。	f2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0020_A_362	他在房间里愉快地滑倒了，最后停在系狗绳的地方。	f2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0026_A_480	F2厌倦了用笔画画，G2高兴地跑进F2教室，来到F2课桌前。	g2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0026_A_481	G2：女孩，爱因斯坦找到了。刚才，我的家人打电话说爱因斯坦找到了它。	g2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0026_A_482	F2（兴奋）：真的吗？	f2	0,3,3,0,0,0	[0, 3, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0026_A_484	G2点点头，F2高兴地站起来拥抱G2。他们高声欢呼，互相拥抱。	g2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0027_A_494	C1：（高兴）在里面。	c1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0027_A_498	F2高兴地打开门，站在那里。里面的狗在撕卫生纸。地上满是卫生纸。显然是它干的。回头看，狗看着她，吠叫起来。F2h2看着H2。C1出来了。	f2	0,3,1,0,0,0	[0, 3, 1, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0043_A_745	你好，B1，我的英语考试得了95分。嗯，是95。老师说这是整个年级的最高分。嗯，我明白了。好的，再见，B1。	f2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0044_A_752	快乐地看着B1，B1哼着歌。	f2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0044_A_753	快乐地看着B1，B1哼着歌。	b1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0044_A_746	B1驾驶汽车，在学校门口等待F2。F2高兴地跑去上车。B1高兴地看着她。	f2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0044_A_747	B1驾驶汽车，在学校门口等待F2。F2高兴地跑去上车。B1高兴地看着她。	b1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0044_A_749	B1：没关系。唉，我好久都感觉不到了。（笑）噢，我的孩子长大了，懂事了。他不会让他父亲担心的。好吧，让爸爸亲一下。（亲吻F2的额头）。走吧。	b1	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0044_A_750	F2：（高兴）我们要去哪里。	f2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0044_A_761	回头，快乐地答应。	b1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0044_A_762	好的，听着。无产阶级文化大革命，嘿，（看F2）很好。很好，很好，很好。	b1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0044_A_763	（高兴）我觉得听起来不错。	f2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0046_A_777	F2：（高兴）我还没有在真正的冰上滑冰B1：（指着前面）黑色的那个，在那里。他是你哥哥。	f2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0070_A_1228	F2e1：（兴奋地）老太太，老太太，来吧。	e1	0,3,3,0,0,0	[0, 3, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0070_A_1232	过来看看，老太太。	e1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0070_A_1236	F2c1转到f2e1并查看证书。	e1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0070_A_1241	嘿，获奖证书。	e1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0070_A_1245	噢，我的宝贝获奖了。物理奖。	e1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0070_A_1247	哟，我的宝贝获奖了。我的宝宝很好。	c1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0070_A_1249	快给她父亲打电话。让我们在附近吃饭，为她庆祝一下。我去，我去。在车里呆了89天	e1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0070_A_1255	好的。爸爸没想到今天，无论你想要什么，爸爸都会满足你。今天，爸爸会为你服务。	b1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0070_A_1258	是的，你可以做任何事。	b1	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0070_A_1262	F2b1驾驶汽车，F2在汽车内四处张望。看到流浪狗的庇护所，他笑了。	f2	0,3,0,0,0,0	[0, 3, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
