id	emotion
34896_0098_A_869	0,0.0564153678715229,1.0408451557159424,0.10061091184616089,0.4682345986366272,0.49106985330581665
34896_0098_A_870	0,0.20758973062038422,0.5985480546951294,0.14439241588115692,0.4575244188308716,0.37205660343170166
34896_0098_A_871	0,0.17838267982006073,0.7485342621803284,0.2825113832950592,0,0.1834634244441986
34896_0098_A_872	0,0.286895215511322,0.5063539743423462,0.31769129633903503,0.028433606028556824,0.3000730574131012
34896_0098_A_873	0,0.4097079932689667,0.3473750650882721,0.08438535034656525,0.2874850034713745,0.17023861408233643
34896_0098_A_874	0,0.1606713831424713,0.3386871814727783,0.31044802069664,0.8426403999328613,0.6478813290596008
34896_0098_A_875	0,0.15265564620494843,0.35152938961982727,0.3213636875152588,0.8525659441947937,0.6518465280532837
34896_0098_A_877	0,0.5034419298171997,0.11863089352846146,0.049655746668577194,0.08539925515651703,0.2530754506587982
34896_0098_A_878	0,0.3860935568809509,0.10826393216848373,0.001360829919576645,0.0333016961812973,0.15161481499671936
34896_0098_A_879	0,0.1382259726524353,0.032857246696949005,0.29108086228370667,0.021841123700141907,0.1025625616312027
34896_0098_A_880	0,0.08811765909194946,0.04125510901212692,0.10188774764537811,0.03522871434688568,0.14937442541122437
34896_0098_A_881	0.004642646759748459,0.13772962987422943,0.25510695576667786,0.5477730631828308,0.5468459129333496,0.2071717381477356
34896_0098_A_882	0,0.21692031621932983,0.18830107152462006,0.06133485957980156,0.03840233385562897,0.436134397983551
34896_0098_A_883	0.007075976580381393,0.23871399462223053,0.1705160290002823,0.07233929634094238,0.06220422685146332,0.5245510339736938
34896_0098_A_885	0.017259981483221054,0.1161622628569603,0.12211792916059494,0.7002592086791992,0.3063853979110718,0.5580921173095703
34896_0098_A_886	0,0.12244866788387299,0.20562876760959625,0.12694035470485687,0.3607129454612732,0.0273638516664505
34896_0098_A_887	0,0.1498042345046997,0.09501023590564728,0.2735234797000885,0.16188062727451324,0.15801972150802612
34896_0098_A_888	0,0.1393302083015442,0.0984530821442604,0.10731250047683716,0.2003280371427536,0.050526075065135956
34896_0098_A_889	0,0.4233018159866333,0.13049404323101044,1.062859296798706,0.054062411189079285,0.49217984080314636
34896_0099_A_890	0,0.09688575565814972,0,0.01212790235877037,0.05057321488857269,0.5435665249824524
34896_0099_A_891	0,0.14374065399169922,0,0.017915990203619003,0.03910653293132782,0.3994750678539276
34896_0098_A_856	0.027200620621442795,0.37134379148483276,0.045313380658626556,0.07176050543785095,0.03524084389209747,0.2695700228214264
34896_0098_A_857	0,0.07035516202449799,0.3580433130264282,0.4824633002281189,0.25282949209213257,0.31235983967781067
34896_0099_A_893	0,0.10638514161109924,0.09319057315587997,0.15667709708213806,0.3348355293273926,1.2658790349960327
34896_0099_A_895	0,0.2594981789588928,0.05318392068147659,0.042800601571798325,0.06505657732486725,0.14249801635742188
34896_0099_A_896	0,0.1247234120965004,0.046492792665958405,0.0015960894525051117,0.0544019490480423,0.12784439325332642
34896_0099_A_900	0,0.12311402708292007,0.11032066494226456,0.017036747187376022,0.018765881657600403,0.1531478762626648
34896_0099_A_901	1.8083304166793823,0.7093172669410706,0,0,0.058742403984069824,0.1367647349834442
34896_0099_A_905	1.0549607276916504,0.09588003158569336,0.04957636445760727,0.07744620740413666,0,2.0047709941864014
34896_0099_A_906	0.002831529825925827,0.06881404668092728,0.024837857112288475,0,0.049408331513404846,1.3387540578842163
34896_0099_A_908	0.054782550781965256,0.3044935166835785,0.044224463403224945,0.015920739620923996,0.0613681823015213,0.7365745306015015
34896_0100_A_909	0,0.1416407823562622,0.07868117839097977,0.0762835294008255,0.6480016112327576,0
34896_0100_A_910	0.0051225535571575165,0.08995530009269714,0.02576599083840847,0.012587320059537888,0.15939144790172577,0.013965032994747162
34896_0100_A_911	0.27155476808547974,0.2915322482585907,0.005675235763192177,0.6350948214530945,0,1.33543860912323
34896_0101_A_912	0.08937709033489227,0.16746912896633148,0.029325729236006737,0.12258180975914001,0,0.6862996816635132
34896_0101_A_913	0.08541075885295868,0.1941569745540619,0.0060133542865514755,0.26307645440101624,0,1.1837952136993408
34896_0101_A_914	0.01421533152461052,0.3572752773761749,0.12842147052288055,0.15166175365447998,0.06493918597698212,0.7635593414306641
34896_0101_A_915	0.02896120771765709,0.30469608306884766,0.1207374855875969,0.16057264804840088,0.059281960129737854,0.7575438022613525
34896_0101_A_916	0,0.2604979872703552,0.48948004841804504,0.043572839349508286,0,0.17463013529777527
34896_0101_A_917	0,0.15224504470825195,0.1614251434803009,0.08253079652786255,0.03966151177883148,0.4142186641693115
34896_0101_A_918	0,0.18443630635738373,0.15129198133945465,0.04387805983424187,0.026400819420814514,0.507561981678009
34896_0101_A_919	0,0.28110218048095703,0.057536669075489044,0.0630706250667572,0.023663386702537537,0.20750656723976135
34896_0101_A_920	0,0.2617172598838806,0.047189436852931976,0.06649385392665863,0.034897759556770325,0.19945600628852844
34896_0101_A_921	0.17238233983516693,0.6935742497444153,0.05879491567611694,0,0,0.943278431892395
34896_0101_A_922	0.003937166184186935,0.1285172998905182,1.105406641960144,0.012792985886335373,0.008895322680473328,0.1824186146259308
34896_0101_A_924	0.003179144114255905,0.3773050904273987,0.04417407512664795,0.07279707491397858,0,0.3267747461795807
34896_0102_A_925	0,0.18410749733448029,0,0.019113954156637192,0.04185234010219574,0
34896_0102_A_926	0.00016428157687187195,0.07193058729171753,0.06077519804239273,0.09395182132720947,0.012722864747047424,0.3662932217121124
34896_0102_A_927	0.006033163517713547,0.17933635413646698,0.04294418543577194,0.07007458806037903,0.01715533435344696,0.2462119162082672
34896_0102_A_928	0,0.049638502299785614,0.09787219017744064,0.0638037621974945,0.006032660603523254,0.4976983964443207
34896_0102_A_929	1.1648706197738647,1.1075198650360107,0.033772729337215424,0,0.0046310871839523315,0.03408993035554886
34896_0102_A_930	0.3768375515937805,0.6463046073913574,0.058743588626384735,0,0.04429320991039276,0.13377711176872253
34896_0102_A_931	0.4811568856239319,0.5864927172660828,0.08869732916355133,0,0.01403738558292389,0.12106765061616898
34896_0102_A_932	0.7494801878929138,1.0471324920654297,0.05736277997493744,0,0.01460142433643341,0.05627233535051346
34896_0102_A_933	0.1357073038816452,0.14509493112564087,0.07623209804296494,0,0.027792975306510925,0.2198004126548767
34896_0102_A_934	0.10807283222675323,0.20748591423034668,0.07271415740251541,0,0.03430439531803131,0.32655981183052063
34896_0102_A_935	0.16085989773273468,0.14761699736118317,0.09292887896299362,0,0.05065016448497772,0.30600184202194214
34896_0102_A_936	0.09326814115047455,0.11005868762731552,0.07377437502145767,0,0.03279276192188263,0.2242761254310608
34896_0102_A_937	0.011205296963453293,0.1539747565984726,0.07571297138929367,0.013568755239248276,0.013252809643745422,0.17827573418617249
34896_0102_A_938	0.010903578251600266,0.2355237603187561,0.07947663217782974,0.017641644924879074,0.015398725867271423,0.22207248210906982
34896_0102_A_939	0,0.14885950088500977,0.08150599151849747,0.010466691106557846,0.006409689784049988,0.1401829570531845
34896_0099_A_892	0,0.10127385705709457,0.1000940129160881,0.2567818760871887,0.4793601632118225,1.5073858499526978
34896_0099_A_899	0,0.2459995150566101,0.1963610202074051,0.19791841506958008,0.006531015038490295,0.35713323950767517
34896_0099_A_902	1.265764594078064,0.8298587799072266,0,0,0.06371644139289856,0.13982906937599182
34896_0099_A_903	0.1344144493341446,0.18442237377166748,0.04230140894651413,0.18221986293792725,0.15561284124851227,0.5437920689582825
34896_0099_A_904	0.10941559076309204,0.14135240018367767,0.04512200504541397,0.12177211046218872,0.11806638538837433,0.4392840564250946
34896_0099_A_907	0.06319274008274078,0.0662943497300148,0,0,0,0.9520465731620789
34896_0101_A_923	0,0.22252604365348816,0.154588520526886,0.04553226754069328,0.0980834811925888,0.1664857268333435
34896_0102_A_940	0.3189336955547333,0.6142690777778625,0.08720885962247849,0.04675399884581566,0.07231174409389496,0.5588681697845459
34896_0102_A_941	0.3905967175960541,0.6074403524398804,0.06891118735074997,0.05071401223540306,0.043737635016441345,0.32705482840538025
34896_0102_A_942	0.00837598368525505,0.2212565839290619,0.1909702867269516,0.0757005512714386,0.0046477168798446655,0.38048869371414185
34896_0102_A_943	0,0.1765589565038681,0.1893981397151947,0.01630931720137596,0.012776568531990051,0.35599955916404724
34896_0102_A_944	0.06845836341381073,0.9803906083106995,0.1047578677535057,0,0.21640707552433014,0.08270358294248581
34896_0102_A_945	0.009698610752820969,0.5329676270484924,0.09891056269407272,0,0.5618071556091309,0.10913588851690292
34896_0102_A_948	0.11504796147346497,0.32255613803863525,0.12428423017263412,0.14103499054908752,0,0.5298824310302734
34896_0106_A_959	0,0.12732242047786713,0.04529242962598801,0.0164572112262249,0,0.07054075598716736
34896_0106_A_960	0,0.19107073545455933,0.23360739648342133,0,0.0530233234167099,0.31080833077430725
34896_0106_A_967	0,0.2370964139699936,0,0,0.025119826197624207,0.07080057263374329
34896_0106_A_968	0,0.23905697464942932,0,0,0.020903930068016052,0.08328484743833542
34896_0106_A_969	0,0.22471579909324646,0,0,0.01897241175174713,0.07221625000238419
34896_0106_A_970	0,0.24461904168128967,0,0,0.021087273955345154,0.07390756160020828
34896_0106_A_971	0,0.2252790480852127,0.0039873626083135605,0,0,0
34896_0106_A_972	0,0.23003695905208588,0.25178319215774536,0,0.020368263125419617,0.15356385707855225
34896_0107_A_973	0,0.14206595718860626,0.032864294946193695,0,0.023788973689079285,0.05389242246747017
34896_0107_A_974	0,0.09742579609155655,0.03483737260103226,0,0.0001484602689743042,0.03239941596984863
34896_0107_A_976	0,0.3178837299346924,0.04413100332021713,0,0.007243826985359192,0.017709903419017792
34896_0107_A_977	0,0.4263216555118561,0.0582108274102211,0,0.006358340382575989,0.03683985024690628
34896_0108_A_980	0,1.0484225749969482,0.14256368577480316,0,0,0.04523896425962448
34896_0108_A_981	0,1.0865087509155273,0.15083704888820648,0,0,0.05804973095655441
34896_0108_A_982	0.052954357117414474,0.17487388849258423,0.39894571900367737,0.4021225571632385,0.18596892058849335,0.03589456528425217
34896_0108_A_983	0.03978867456316948,0.12305998802185059,0.23144353926181793,0.6446599364280701,0.08977068960666656,0.02445629984140396
34896_0109_A_984	0,0.16243916749954224,0.23405571281909943,0,0.10695846378803253,0.11838304251432419
34896_0109_A_985	0,1.827974557876587,0.1720975935459137,0,0,0.00193776935338974
34896_0109_A_986	0.01714203879237175,0.35260453820228577,0.17878548800945282,0.02300683781504631,0.021205976605415344,0
34896_0109_A_987	0.009103309363126755,0.38727205991744995,0.08259820938110352,0.26475006341934204,0,0.34834951162338257
34896_0102_A_946	0.06791023910045624,0.7743489742279053,0.07859967648983002,0,0.16988836228847504,0.05564405769109726
34896_0102_A_947	0.009853553026914597,0.3167259693145752,0.034527696669101715,0.209920734167099,0,0.8126823902130127
34896_0103_A_949	0,1.2935802936553955,0.18538016080856323,0.022021036595106125,0.0373559445142746,0.4058731496334076
34896_0103_A_950	0.29130110144615173,0.8148283958435059,0.050492770969867706,0.0045189522206783295,0,0.4673764705657959
34896_0104_A_951	0.8481067419052124,0.5642490386962891,0.047538839280605316,0,0,0.28517308831214905
34896_0104_A_952	0.4765927493572235,0.24263909459114075,0.07817064970731735,0.053702618926763535,0,1.1503386497497559
34896_0105_A_953	0.1844150871038437,0.19597852230072021,0,0,0.02197299897670746,0.9113776683807373
34896_0105_A_954	0.1099279373884201,0.23595494031906128,0.012935405597090721,0,0.01924683153629303,0.14672374725341797
34896_0105_A_955	0.19635294377803802,0.26956018805503845,0,0,0.007683739066123962,0.19298869371414185
34896_0105_A_956	0.11162824928760529,0.2925958037376404,0.02224155329167843,0,0.030168280005455017,0.17723700404167175
34896_0105_A_957	0,1.155513048171997,0,0.03437065705657005,0.07629929482936859,0.21739619970321655
34896_0106_A_958	0.01298355683684349,0.07327151298522949,0.05591950565576553,0,0.028537169098854065,1.4214938879013062
34896_0106_A_964	0,0.19404980540275574,0.1582002192735672,0,0.012701913714408875,0.01720575988292694
34896_0106_A_966	0,0.2847270667552948,0,0,0.03686593472957611,0.11286254972219467
34896_0107_A_978	0.05359609052538872,0.41227298974990845,0.030344193801283836,0.02784937247633934,0.01888434588909149,0.26991328597068787
34896_0108_A_979	0.05564294382929802,0.7580522894859314,0.09150543063879013,0,0,0.02398671954870224
34896_0110_A_988	0,0.09592097997665405,0.06570153683423996,0,0,0.10701709985733032
34896_0110_A_989	0,0.05675021559000015,0.06752445548772812,0,0,0.03231416270136833
34896_0110_A_990	0,0.36554858088493347,0.020686810836195946,0.05288189277052879,0.07674409449100494,0.6948854923248291
34896_0110_A_991	0,0.4740416705608368,0,0.03783784434199333,0.042394623160362244,0.6888827085494995
34896_0110_A_992	0,0.2971271872520447,0.02195790968835354,0.0923268049955368,0.04458634555339813,0.42552509903907776
34896_0110_A_993	0,0.40268319845199585,0.06719626486301422,0.022003542631864548,0.10530848801136017,0.2949039041996002
34896_0110_A_994	0.04551614448428154,0.08971454203128815,0.07731560617685318,0.13917474448680878,0,0.9452601075172424
34896_0110_A_995	0.06408710777759552,0.2864871621131897,0,0.04159575328230858,0.018273010849952698,0.36357763409614563
34896_0110_A_996	0.04043644294142723,0.38406020402908325,0,0.054538484662771225,0.02366296947002411,0.3408541977405548
34896_0110_A_997	0,0.07418299466371536,0.1548912674188614,0.08799533545970917,0,1.2119191884994507
34896_0110_A_998	0,0.15481141209602356,0.03975837677717209,0.06158437952399254,0.02936975657939911,0.09061367809772491
34896_0110_A_999	0,0.12218612432479858,0.04518968611955643,0.05930885300040245,0.0126868337392807,0.028678685426712036
34896_0110_A_1002	0,0.1994384527206421,0.034833602607250214,0.11704336106777191,0,0.5355979204177856
34896_0110_A_1003	0.04799514636397362,0.27865397930145264,0.0695987194776535,0.061181675642728806,0.09259308874607086,0.28224149346351624
34896_0110_A_1004	0.05525347217917442,0.0804242193698883,0.09525095671415329,0.0714169591665268,0.05913107097148895,0.41701221466064453
34896_0110_A_1005	0.03541330620646477,0.041992783546447754,0.09565181285142899,0.05970844253897667,0.062110885977745056,0.271406352519989
34896_0110_A_1006	0.08661797642707825,0.2676011025905609,0.06318134814500809,0.12803852558135986,0.036827459931373596,1.2261344194412231
34896_0110_A_1007	0.0695028305053711,0.3204190135002136,0.05554289370775223,0.06401239335536957,0.005422428250312805,0.3701179027557373
34896_0110_A_1008	0,0.07969483733177185,0.07226725667715073,0.013084854930639267,0,0.15313288569450378
34896_0110_A_1009	0,0.11444064974784851,0.07836803048849106,0.05634620413184166,0.019791707396507263,0.15471598505973816
34896_0110_A_1011	0.006535183638334274,0.5698536038398743,0.01719558797776699,0,0.04087056219577789,0.1145969107747078
34896_0110_A_1012	0.07216542959213257,0.1760989874601364,0.05445042997598648,0,0,0.7093201875686646
34896_0110_A_1017	0,0.3917090892791748,0.07406248152256012,0,0,0.297075480222702
34896_0110_A_1018	0.026859816163778305,0.2917790710926056,0.026905609294772148,0.16560755670070648,0.030717089772224426,0.5563564300537109
34896_0110_A_1019	0,0.2388000786304474,0.0593314990401268,0.05277227982878685,0,0.6254011392593384
34896_0110_A_1020	0,0.19939164817333221,0.046637170016765594,0.04204453155398369,0,0.5099122524261475
34896_0110_A_1021	0,0.19574002921581268,0,0,0.007455959916114807,0.13954702019691467
34896_0110_A_1022	0,0.2699224054813385,0,0,0.029364749789237976,0.19515714049339294
34896_0110_A_1023	0.07041119039058685,0.18525536358356476,0.003512909635901451,0,0.10074938833713531,0.09062174707651138
34896_0110_A_1024	0,0.20835837721824646,0.1247624084353447,0.03129192814230919,0.0761490911245346,0.5778340101242065
34896_0110_A_1025	0,0.08658046275377274,0.06387687474489212,0,0.1224767416715622,0.20122608542442322
34896_0110_A_1029	0.17327643930912018,0.21573825180530548,0.0869554653763771,0.02937888726592064,0.0967123955488205,0.39342251420021057
34896_0110_A_1030	0.3076361417770386,0.12216237187385559,0.1558864265680313,0,0.4565804600715637,1.477306604385376
34896_0110_A_1031	0.1751132756471634,2.0085067749023438,0,0,0,0.2677277624607086
34896_0110_A_1026	0,0.6260389685630798,0,0,0.008914843201637268,0.7104568481445312
34896_0110_A_1027	0.013176988810300827,1.1644461154937744,0,0,0.061409011483192444,0.8088950514793396
34896_0110_A_1028	0.23097656667232513,0.20714440941810608,0.09321325272321701,0.016645606607198715,0.12294624745845795,0.39623209834098816
34896_0110_A_1033	0.039926569908857346,0.3660222291946411,0.025423219427466393,0.017704632133245468,0.10079140961170197,0.39231863617897034
34896_0110_A_1034	0,0.5640261173248291,0.03085668943822384,0.03143022581934929,0.11056165397167206,0.3137231767177582
34896_0110_A_1035	0.055211614817380905,0.33676159381866455,0,0.031720396131277084,0.06603355705738068,0.3742607533931732
34896_0110_A_1036	0.006409388035535812,0.11476905643939972,0,0.0032485537230968475,0.012885555624961853,0.8201209306716919
34896_0110_A_1037	0.03162471577525139,0.10394954681396484,0.028489207848906517,0.09267610311508179,0,0.5852495431900024
34896_0110_A_1038	0.016864579170942307,0.15975777804851532,0.023165395483374596,0.10888683795928955,0.021282300353050232,0.6353518962860107
34896_0110_A_1039	0.04074094817042351,0.17906910181045532,0.1909688115119934,0,0.1382748931646347,0.15244296193122864
34896_0110_A_1040	0,0.15506914258003235,0.04294320195913315,0.08568358421325684,0.023022010922431946,0.9792096018791199
34896_0110_A_1041	0,0.08656659722328186,0.057673677802085876,0.10210487246513367,0.0063681453466415405,1.2999088764190674
34896_0110_A_1042	0,0.18949803709983826,1.3009425401687622,0.17461183667182922,0.951631486415863,0.21761620044708252
34896_0110_A_1043	0.07917442917823792,0.1360071897506714,0,0.0182204507291317,0.07152257859706879,1.1518065929412842
34896_0110_A_1045	0.059824567288160324,0.14027045667171478,0.10474205762147903,0.19726312160491943,0,0.37537074089050293
34896_0110_A_1046	0.04049813374876976,0.11849090456962585,0.024083664640784264,1.1900722980499268,0,0.38564610481262207
34896_0110_A_1047	0.004162292927503586,0.08031699061393738,0.1290249228477478,0.20125119388103485,0.08176355063915253,0.3187510073184967
34896_0110_A_1048	0,0.05186261981725693,0.16301953792572021,0.2395004779100418,0.2897178530693054,0.4130501449108124
34896_0110_A_1050	0,0.19601064920425415,0.015236115083098412,0.19556935131549835,0.005415245890617371,0.3631944954395294
34896_0110_A_1052	0,0.11175736784934998,0.09734023362398148,0.14773303270339966,0.02012781798839569,0.45296818017959595
34896_0110_A_1049	0,0.267595499753952,0.06704147905111313,0.18724384903907776,0.07613454759120941,0.45865753293037415
34896_0111_A_1053	0,0.09053362160921097,0.11157061904668808,0.31824538111686707,0.015361860394477844,0.27580010890960693
34896_0111_A_1054	0,0.0754089206457138,0.0814480260014534,0.14461465179920197,0,0.24532052874565125
34896_0111_A_1055	0,0.2433164268732071,0,0.06051848456263542,0.008939608931541443,0.4336152672767639
34896_0111_A_1056	0.0015424899756908417,0.25112104415893555,0,0.10153910517692566,0.0444074422121048,0.5825372338294983
34896_0111_A_1057	0.003968577831983566,0.4542437791824341,0.038669370114803314,0.014638077467679977,0,0.08724484592676163
34896_0111_A_1058	0.000141095370054245,0.45110201835632324,0.02456492744386196,0.018025364726781845,0,0.10193527489900589
34896_0111_A_1059	0.04875893518328667,0.2627870440483093,0.010362839326262474,0.24094824492931366,0.13632921874523163,0.6333200931549072
34896_0111_A_1060	0.07080653309822083,0.05206684023141861,0,0.06084471568465233,0.0490729957818985,2.2745535373687744
34896_0111_A_1061	0.09414859116077423,0.11556403338909149,0,0.10130845010280609,0.055259183049201965,2.626295566558838
34896_0112_A_1062	1.3141556978225708,0.2461061328649521,0,0,0.04146067798137665,1.018438458442688
34896_0112_A_1063	0.4550980031490326,0.11322557926177979,0.08071701973676682,0,0.06992112100124359,0.3859867453575134
34896_0113_A_1066	0.006734143942594528,0.18960586190223694,0.07922691851854324,0.01836327835917473,0.2165435403585434,0.2065744400024414
34896_0114_A_1067	0.18608048558235168,0.07443378120660782,0.2841000258922577,0.25371816754341125,0.017104431986808777,0.4077956974506378
34896_0115_A_1068	0,0.028077885508537292,0.0474650040268898,0.0418304018676281,0,0.06144753843545914
34896_0115_A_1069	0,0.04317055642604828,0.04252780228853226,0.03646447882056236,0.0035024136304855347,0.053009577095508575
34896_0115_A_1070	0,0.004666760563850403,0.04211276024580002,0.023370411247015,0,0
34896_0115_A_1071	0,0.0449543371796608,0.04134807735681534,0.0376664362847805,0.005430087447166443,0.06053192913532257
34896_0115_A_1072	0,0.08788225054740906,0.09377815574407578,0.07867638766765594,0.6757437586784363,0.17874079942703247
34896_0115_A_1073	0.012001704424619675,0.03587658703327179,0.1276889145374298,0.06674548983573914,1.2528047561645508,0.144044429063797
34896_0115_A_1074	0,0.1773061752319336,0,0,0.1592302918434143,0.18344980478286743
34896_0115_A_1075	0,0.14555788040161133,0,0.02429991587996483,0.032777950167655945,0.3412489593029022
34896_0115_A_1076	0.031348858028650284,0.17146921157836914,0.1725378781557083,0.2604238986968994,0.18639324605464935,0.8351185917854309
34896_0115_A_1077	0.0372970812022686,0.15535154938697815,0.17240701615810394,0.2824536859989166,0.22867576777935028,0.9373645782470703
34896_0115_A_1078	0,0,0,0.07157507538795471,0,1.9117366075515747
34896_0116_A_1079	0.01657285913825035,0.5006487965583801,0.03555641323328018,0,0,0.44612202048301697
34896_0116_A_1080	0,0.4376658797264099,0.015102198347449303,0,0.01647476851940155,0.2779192626476288
34896_0116_A_1081	0.05969187244772911,0.20987898111343384,0.12458880990743637,0.007891368120908737,0,0.9178255796432495
34896_0116_A_1082	0.06512133777141571,0.21177469193935394,0.13200290501117706,0.008451800793409348,0,0.9391580820083618
34896_0116_A_1083	0,0,0,0.10886527597904205,0.03636722266674042,0.9903510808944702
34896_0118_A_1087	0,0.09250876307487488,0,0.10557310283184052,0.005118712782859802,0.4185560643672943
34896_0119_A_1088	0.06364141404628754,0,0.015666624531149864,0.05664433166384697,0.024430200457572937,0.7639272212982178
34896_0119_A_1089	0.03388414904475212,0.07457727193832397,0.005427202209830284,0.03608709201216698,0.07422937452793121,0.6941742897033691
34896_0119_A_1091	0.1935274451971054,0.5854372382164001,0.061627715826034546,0,0,0.289427787065506
34896_0119_A_1092	0.2122807651758194,0.5321902632713318,0.07154127210378647,0,0,0.25351476669311523
34896_0119_A_1094	0,0.13677732646465302,0.0035200174897909164,0,0.02724696695804596,0.03881245106458664
34896_0119_A_1095	0,0.11593979597091675,0.04501516371965408,0.024174701422452927,0,0.2657914161682129
34896_0119_A_1097	0.1378767043352127,0.029222212731838226,0.033017776906490326,0.05228922888636589,0.04749031364917755,0.24584254622459412
34896_0119_A_1098	0.11631180346012115,0.1427105814218521,0.005070140585303307,0.12757177650928497,0.0955752581357956,0.29480108618736267
34896_0119_A_1099	0,0.10204509645700455,0.0977618619799614,0.11098584532737732,0.2911757826805115,0.5476744174957275
34896_0119_A_1100	0.018226947635412216,0.2546684741973877,0.07803764194250107,0.15275217592716217,0,0.45798513293266296
34896_0113_A_1064	0,0.03731603920459747,0.05371042340993881,0,0,0.08227996528148651
34896_0113_A_1065	0.038270484656095505,0.11312641203403473,0.06380196660757065,0.050605785101652145,0.22106941044330597,0.317440927028656
34896_0117_A_1085	0,0.02720940113067627,0.025604983791708946,0.03605693206191063,0,0.22435715794563293
34896_0118_A_1086	0.004712875932455063,0.06759357452392578,0,0.18089841306209564,0.005313858389854431,0.5126103162765503
34896_0119_A_1102	0,0.02797742933034897,0.010189196094870567,0.11270523071289062,0.04230161011219025,1.0630682706832886
34896_0119_A_1103	0,0.06123325228691101,0.046627409756183624,0.1624358594417572,0.05930735170841217,1.1914063692092896
34896_0119_A_1104	0,0.1235295981168747,0,1.1249661445617676,0,0.5710967183113098
34896_0120_A_1105	0.09554560482501984,0.16012629866600037,0.11337678879499435,0.021601255983114243,0.3468106985092163,0.9621434211730957
34896_0121_A_1106	0,0.06687520444393158,0.06821297854185104,0,0.46864646673202515,0.4537033140659332
34896_0121_A_1108	0.030127685517072678,0.04360409826040268,0.02239271067082882,0.023754451423883438,0.11218275129795074,0.4387945234775543
34896_0121_A_1109	0.7247428297996521,0.34445780515670776,0,0,0.2044878602027893,0.32804375886917114
34896_0122_A_1110	0,0.06607940793037415,0,0,0.18975447118282318,0.39803463220596313
34896_0122_A_1111	0.08112497627735138,0.04229036346077919,0,0.08238260447978973,0.0971163958311081,1.3124866485595703
34896_0122_A_1112	0.05698541924357414,0.11410366743803024,0.1402071714401245,0,0.17673000693321228,0.3696146309375763
34896_0122_A_1113	0,0.0754159688949585,0.04344191402196884,0.12934398651123047,0.9402191042900085,0.40384989976882935
34896_0122_A_1114	0.03628389164805412,0.11704805493354797,0.03331270068883896,0.029813136905431747,0.07570968568325043,0.5001807808876038
34896_0122_A_1115	0.0020043067634105682,0.03475645184516907,0,0.08842091262340546,0.10771675407886505,1.8271878957748413
34896_0122_A_1116	0,0.252228319644928,0,0,0.06404642760753632,1.2187248468399048
34896_0122_A_1117	0.0031505338847637177,0.10737133771181107,0.05392403155565262,0.009486537426710129,0.9403789639472961,0.10144095867872238
34896_0122_A_1118	0,0.07441249489784241,0.10350007563829422,0,0.37225162982940674,0.11878663301467896
34896_0122_A_1119	0,0,0.2578343451023102,0.10079464316368103,0.09167684614658356,0.6409697532653809
34896_0122_A_1120	0,0.06879112124443054,0.036667563021183014,0.039236705750226974,0.02836228907108307,0.43097952008247375
34896_0122_A_1121	0,0.06277003884315491,0.012694215402007103,0.0008626393973827362,0.015711709856987,0.6206328868865967
34896_0122_A_1122	0,0.19646784663200378,0.33483001589775085,0.2216789722442627,0.13403011858463287,0.3852207362651825
34896_0122_A_1123	0,0.118006132543087,0.28969502449035645,0.08952468633651733,0,0.6399338245391846
34896_0122_A_1124	0,0.23293167352676392,0.11716505140066147,0.04787689074873924,0.009525343775749207,0.44730740785598755
34896_0122_A_1127	0,0.05257803201675415,0.12198931723833084,0.08323587477207184,0.34636467695236206,0.6050441265106201
34896_0122_A_1146	0.11265192925930023,0,0,0.03357645496726036,0.03368620574474335,0.4601595401763916
34896_0122_A_1147	0,0.04448749125003815,0,0.027493488043546677,0.2697705626487732,0.23458924889564514
34896_0122_A_1128	0.07518996298313141,0,0.26088008284568787,0.05498373135924339,1.011157751083374,0.5861788988113403
34896_0122_A_1129	0,0.08739123493432999,0.0322398766875267,0.08768829703330994,0.05015377700328827,0.28700152039527893
34896_0122_A_1130	0,0.10830508172512054,0.373003214597702,0.14660246670246124,0.18884551525115967,0.42032408714294434
34896_0122_A_1131	0,0,0.1934327781200409,0,0.5220213532447815,0.4236472547054291
34896_0122_A_1132	0,0.065472312271595,0.12111484259366989,0.02611738070845604,0.2481549233198166,0.5410704612731934
34896_0122_A_1133	0,0.1836768090724945,0,0.006917055696249008,0.06419743597507477,0.2937898635864258
34896_0122_A_1134	0,0.0839523896574974,0,0.016459908336400986,0.06695739924907684,0.31914374232292175
34896_0122_A_1135	0,0.054554857313632965,0.039758794009685516,0.0045292191207408905,0.10162083804607391,0.10787905007600784
34896_0122_A_1136	0,0.07359844446182251,0.03177107125520706,0.004999812692403793,0.18186034262180328,0.23416906595230103
34896_0122_A_1137	0,0.02780836820602417,0.09013370424509048,0.0019250474870204926,0.08519910275936127,0.10198155790567398
34896_0122_A_1138	0,0.05190940946340561,0.14010484516620636,0,0.09033961594104767,0.06350715458393097
34896_0122_A_1139	0,0.12118367850780487,0.18175838887691498,0.014304328709840775,0.20257921516895294,0.11772600561380386
34896_0122_A_1140	0.012550782412290573,0.03716794401407242,0,0.013048078864812851,0,0.4017079472541809
34896_0122_A_1141	0.03768686577677727,0.07334736734628677,0,0.052668627351522446,0,0.506928563117981
34896_0122_A_1142	0.0820131003856659,0.1364419013261795,0,0,0,0.714209258556366
34896_0122_A_1143	0.06737522780895233,0.06835095584392548,0,0,0,0.47773313522338867
34896_0122_A_1144	0.01683465763926506,0.06897377222776413,0,0,0.023971155285835266,1.0718125104904175
