id	emotion
34898_0062_A_1661	0.05220029130578041,0.03451848030090332,0.12329822778701782,0.022663692012429237,0.17120106518268585,0.31016337871551514
34898_0062_A_1665	0.019809696823358536,0.14819031953811646,0.09108062088489532,0.6241248846054077,0.3208479881286621,0.7126747369766235
34898_0062_A_1667	-0.04904116317629814,-0.07838525623083115,0.00637434609234333,2.4662277698516846,0.0839240700006485,0.6319242119789124
34898_0062_A_1662	0.005377475172281265,-0.029358655214309692,0.7070237994194031,0.011758619919419289,1.0506854057312012,0.9951332807540894
34898_0062_A_1672	0.01926589384675026,0.129093199968338,0.14322592318058014,0.44563671946525574,0.3171369433403015,1.225392460823059
34898_0062_A_1673	0.032529477030038834,0.17925922572612762,0.07812730967998505,0.06949064880609512,0.10856868326663971,0.47591084241867065
34898_0062_A_1677	0.05853596702218056,0.17055067420005798,0.09799817204475403,-0.016546254977583885,0.034640952944755554,0.38828325271606445
34898_0062_A_1680	0.04267585650086403,0.0069160908460617065,0.0916576087474823,0.10634424537420273,0.06264828145503998,0.10957234352827072
34898_0062_A_1681	0.33531415462493896,0.10355173796415329,0.11147996783256531,0.2754232585430145,0.1454751044511795,1.3857710361480713
34898_0062_A_1679	-0.0064475201070308685,0.2323511689901352,0.30695444345474243,0.07684013992547989,0.2613036036491394,0.6258962154388428
34898_0064_A_1685	0.12912040948867798,-0.07851685583591461,-0.028482167050242424,-0.011178379878401756,0.0915943831205368,0.07996390759944916
34898_0064_A_1686	0.09236609935760498,-0.025863908231258392,0.0010073650628328323,-0.037986837327480316,0.11176027357578278,0.11863486468791962
34898_0064_A_1694	-0.028349008411169052,0.06110299378633499,0.06187354773283005,1.4179478883743286,0.17576883733272552,0.2442343533039093
34898_0064_A_1700	0.13104349374771118,0.04825848340988159,0.10063543915748596,0.06567852944135666,0.11482007801532745,0.6241183280944824
34898_0064_A_1704	0.027601365000009537,0.04138579219579697,0.03110911138355732,0.068442203104496,0.12434609234333038,0.047760218381881714
34898_0064_A_1708	0.06904944777488708,0.1306716948747635,0.06391161680221558,0.1001664325594902,0.06927759945392609,0.38839054107666016
34898_0064_A_1711	0.08425141870975494,0.04420420527458191,0.06343615800142288,0.34324970841407776,0.618604302406311,2.4454381465911865
34898_0064_A_1718	0.06612801551818848,0.08640751242637634,0.20652885735034943,0.3407396376132965,0.45090121030807495,0.986343264579773
34898_0064_A_1721	0.1289706826210022,0.16047409176826477,1.3182064294815063,0.3475271761417389,0.010101482272148132,0.10498581826686859
34898_0064_A_1724	0.04794648662209511,0.07492254674434662,0.12051641941070557,0.20012345910072327,0.25945574045181274,1.65481436252594
34898_0064_A_1715	0.017296019941568375,-0.07156229019165039,0.48260509967803955,0.15758265554904938,0.21030668914318085,0.22789989411830902
34898_0064_A_1725	0.051187220960855484,0.08433571457862854,0.10228860378265381,0.2059793621301651,0.1622495800256729,1.4449127912521362
34898_0064_A_1729	0.10536825656890869,0.2906768321990967,0.059599295258522034,0.13541029393672943,0.13228870928287506,0.3182939887046814
34898_0064_A_1689	0.12617141008377075,0.13521648943424225,0.04424662888050079,0.10511661320924759,0.05884756147861481,0.2763843536376953
34898_0064_A_1688	0.0015097297728061676,0.0810316950082779,0.3679661750793457,0.05790308862924576,0.1268819123506546,0.3056983947753906
34898_0064_A_1687	0.11011791229248047,-0.03523583710193634,-0.024038730189204216,0.004635432735085487,0.0716574639081955,0.11813084781169891
34898_0064_A_1690	-0.020208533853292465,-0.06164073944091797,0.5051722526550293,0.2093469202518463,0.03382153809070587,0.13661187887191772
34898_0064_A_1691	0.1284189224243164,0.1427980363368988,0.018709005787968636,0.02394052781164646,0.07267190515995026,0.45536309480667114
34898_0064_A_1692	0.2599644362926483,0.04234673082828522,0.07026194036006927,0.07736455649137497,0.12217515707015991,0.8482215404510498
34898_0064_A_1693	0.0381130613386631,0.034720562398433685,0.13238298892974854,0.3765389025211334,0.2017454355955124,0.32222357392311096
34898_0064_A_1696	0.13692975044250488,0.10611852258443832,0.09483678638935089,0.12552672624588013,0.2390400618314743,1.216713547706604
34898_0064_A_1695	-0.0074628256261348724,0.06793493777513504,0.09390995651483536,1.3293557167053223,0.25018733739852905,0.42752063274383545
34898_0064_A_1697	0.05792829766869545,0.12352427840232849,0.23288297653198242,0.3534375727176666,0.11220620572566986,0.5033745765686035
34898_0064_A_1698	0.1419380009174347,0.09800979495048523,0.030523868277668953,0.5641221404075623,0.06593392789363861,0.8602409362792969
34898_0064_A_1699	0.13377448916435242,0.0713358223438263,0.030642615631222725,0.2215132713317871,0.019638970494270325,0.6085202693939209
34898_0064_A_1701	0.19057878851890564,0.20274996757507324,0.06416153907775879,-0.0572463795542717,0.14843903481960297,0.36277085542678833
34898_0064_A_1702	0.10055148601531982,0.606605052947998,0.0103073138743639,-0.012443279847502708,0.02434273064136505,0.006857229396700859
34898_0064_A_1703	0.11169394850730896,0.1591641902923584,0.08359850943088531,0.3556689918041229,0.08066119253635406,0.5947960615158081
34898_0064_A_1705	0.023023251444101334,0.06972725689411163,0.18835361301898956,0.05403100699186325,0.06406004726886749,0.19204041361808777
34898_0064_A_1706	0.03564811125397682,0.0603453665971756,0.13853831589221954,0.032802514731884,0.04748927056789398,0.18845723569393158
34898_0064_A_1707	0.10811355710029602,0.04801757633686066,0.026668446138501167,0.1394568234682083,-0.02046506106853485,0.2218090295791626
34898_0064_A_1709	0.06851929426193237,0.11462859064340591,0.07605178654193878,0.09745665639638901,0.06789983808994293,0.46524757146835327
34898_0064_A_1710	0.0392988957464695,0.020946349948644638,0.3244917392730713,0.2139429897069931,0.2700880169868469,0.08133483678102493
34898_0064_A_1713	0.07488852739334106,-0.0063252076506614685,0.056284934282302856,0.5988543033599854,0.058082178235054016,0.666367769241333
34898_0064_A_1712	0.022259477525949478,-0.06068672984838486,1.006613850593567,0.00271434523165226,0.0969959944486618,0.15801438689231873
34898_0064_A_1716	0.05304634943604469,0.06241622567176819,0.1766623854637146,0.04884476214647293,0.27571970224380493,0.3255266547203064
34898_0064_A_1714	0.06589135527610779,0.01264910027384758,-0.021304098889231682,0.40549784898757935,0.08846186101436615,1.896626591682434
34898_0064_A_1717	0.12180346250534058,0.14747671782970428,0.08332756161689758,0.11550375074148178,0.15740720927715302,0.8448879718780518
34898_0064_A_1719	-0.011670377105474472,0.06292521953582764,0.3173581659793854,0.9694381952285767,0.1184903234243393,0.25671783089637756
34898_0064_A_1722	0.04409712925553322,0.023654773831367493,-0.02309332601726055,0.9804381132125854,0.08249939978122711,0.09418179094791412
34898_0064_A_1720	0.14040374755859375,0.034602001309394836,0.09891264140605927,0.39316537976264954,0.23962058126926422,0.6676869988441467
34898_0064_A_1723	0.031208965927362442,0.13331907987594604,0.326498806476593,0.4778052568435669,0.43958789110183716,1.4532583951950073
34898_0064_A_1726	0.09225517511367798,0.07344980537891388,0.05385205149650574,0.03113705851137638,0.17719052731990814,0.26368606090545654
34898_0064_A_1727	-0.03635669872164726,-0.024647608399391174,0.2040926218032837,0.19906838238239288,1.2710540294647217,1.7136406898498535
34898_0064_A_1728	-0.039312105625867844,0.035546429455280304,0.23898747563362122,0.5062796473503113,1.445858359336853,1.454472303390503
34898_0064_A_1730	0.08364924788475037,0.4269880950450897,0.07708437740802765,0.1415778249502182,0.045428261160850525,0.803476870059967
34898_0064_A_1733	-0.03780912980437279,0.07122265547513962,0.15610121190547943,0.9621344208717346,0.15856772661209106,0.47588345408439636
34898_0064_A_1736	0.09168985486030579,0.012346956878900528,0.0580013245344162,0.040954478085041046,0.07453472912311554,0.1317899227142334
34898_0066_A_1767	0.07940047979354858,0.08615278452634811,0.0444498211145401,0.026865089312195778,0.04361720383167267,0.3443644940853119
34898_0066_A_1773	0.21706777811050415,0.09149612486362457,0.0665702223777771,0.432026743888855,0.17212925851345062,0.6397055387496948
34898_0064_A_1735	0.053172651678323746,0.037960365414619446,0.07391639053821564,-0.05699000507593155,0.05008848011493683,0.08093259483575821
34898_0064_A_1742	0.059353385120630264,-0.03836244344711304,0.26209938526153564,0.22379723191261292,0.09010763466358185,0.12746314704418182
34898_0064_A_1741	0.0746852457523346,0.08222741633653641,0.08311435580253601,0.061522506177425385,0.28340548276901245,0.1976640373468399
34898_0064_A_1748	0.06929057836532593,0.043616484850645065,0.06519773602485657,-0.06506044417619705,0.12102250754833221,0.8123546838760376
34898_0066_A_1752	0.015563461929559708,0.10878247022628784,0.09090698510408401,0.19418367743492126,0.10683585703372955,1.0277025699615479
34898_0066_A_1758	0.17723938822746277,0.08351355046033859,0.0722469687461853,0.1317853480577469,0.2111354023218155,0.7399320602416992
34898_0066_A_1766	0.013686571270227432,0.01762508600950241,0.36265215277671814,0.028727585449814796,0.04299540817737579,0.1373317539691925
34898_0066_A_1765	0.14534977078437805,0.16811978816986084,-0.009935153648257256,0.04238099604845047,0.013387754559516907,0.20232871174812317
34898_0066_A_1772	0.21706777811050415,0.09149612486362457,0.0665702223777771,0.432026743888855,0.17212925851345062,0.6397055387496948
34898_0064_A_1732	-0.05390739068388939,0.10807894170284271,0.19828501343727112,0.5458099842071533,0.25812870264053345,0.6359016299247742
34898_0064_A_1731	-0.0032795630395412445,0.09343833476305008,0.2552828788757324,0.46478721499443054,0.216050922870636,0.2823130488395691
34898_0064_A_1737	0.0885004997253418,0.02919039875268936,0.06589772552251816,0.06163579970598221,0.09605704247951508,0.1604720652103424
34898_0064_A_1739	0.056048933416604996,0.027573898434638977,0.008579494431614876,0.2488606870174408,0.07483382523059845,0.19659344851970673
34898_0064_A_1740	0.06099987402558327,0.042782917618751526,0.00481252558529377,0.1944005787372589,0.10910417139530182,0.25326022505760193
34898_0064_A_1743	0.03645748272538185,0.0450718030333519,0.052645131945610046,-0.019429495558142662,0.06338362395763397,0.210472971200943
34898_0064_A_1745	0.07597941160202026,0.008305542171001434,0.12496687471866608,0.12773366272449493,0.3007963299751282,0.40579313039779663
34898_0064_A_1744	0.03856465592980385,-0.003956124186515808,0.1221795529127121,-0.0250078197568655,0.09191559255123138,0.14738650619983673
34898_0064_A_1738	0.08666548132896423,-0.0011073388159275055,0.04229457676410675,0.12727689743041992,0.05370016396045685,0.16394080221652985
34898_0064_A_1746	0.07597941160202026,0.008305542171001434,0.12496687471866608,0.12773366272449493,0.3007963299751282,0.40579313039779663
34898_0064_A_1747	-0.008047845214605331,-0.04309774190187454,0.044075265526771545,-0.010593464598059654,0.13242651522159576,0.1636982560157776
34898_0066_A_1751	0.13023574650287628,-0.09802491962909698,0.0881073921918869,0.3408035933971405,0.16943833231925964,2.1993417739868164
34898_0066_A_1750	0.053982142359018326,0.028555572032928467,0.02506023831665516,0.016724521294236183,0.1268533319234848,0.27310997247695923
34898_0066_A_1754	-0.008709903806447983,0.08047638088464737,0.11241519451141357,0.20876926183700562,0.25688570737838745,0.39303338527679443
34898_0066_A_1753	-0.00804203376173973,0.06495364755392075,0.09112432599067688,0.14320304989814758,0.1177421361207962,1.0562893152236938
34898_0066_A_1757	0.13888785243034363,0.06081785261631012,0.058138832449913025,0.0685703381896019,0.13956157863140106,0.36099007725715637
34898_0066_A_1755	0.057505253702402115,0.09306366741657257,0.13888424634933472,0.18636363744735718,0.4879752993583679,0.6751455068588257
34898_0066_A_1759	0.07378780841827393,0.04826931655406952,0.08425110578536987,0.1123046800494194,0.05689309537410736,0.17485858500003815
34898_0066_A_1761	0.20585310459136963,-0.024849794805049896,0.10107080638408661,0.08957049995660782,0.1607537716627121,0.49208784103393555
34898_0066_A_1756	0.08086758852005005,0.09272007644176483,0.13797442615032196,0.16395419836044312,0.3586219549179077,0.544209897518158
34898_0066_A_1763	0.1636761724948883,0.048693761229515076,0.050753578543663025,0.05440043658018112,0.06684394180774689,0.2875763177871704
34898_0066_A_1760	0.07789042592048645,-0.11942479014396667,0.1952371597290039,0.016950378194451332,1.2923531532287598,0.16151569783687592
34898_0066_A_1762	0.18586507439613342,-0.01435861736536026,0.08845075964927673,0.08654408901929855,0.11554102599620819,0.4391731917858124
34898_0066_A_1764	0.05546474829316139,0.0760921910405159,0.06596134603023529,0.04463193565607071,0.013780787587165833,0.27032724022865295
34898_0066_A_1768	0.10470280051231384,0.08611664175987244,0.0484406054019928,0.128880575299263,0.025987103581428528,0.2291187047958374
34898_0066_A_1769	0.04858217015862465,0.08709617704153061,0.0974353551864624,0.14616355299949646,-0.03553585708141327,0.1585140973329544
34898_0066_A_1770	0.16967052221298218,0.1653510183095932,0.0819002315402031,0.12048918753862381,0.11680661141872406,0.38471493124961853
34898_0066_A_1771	0.06883677840232849,0.16094642877578735,0.029438422992825508,0.01761605776846409,0.04252608120441437,0.4672968089580536
34898_0066_A_1774	0.21706777811050415,0.09149612486362457,0.0665702223777771,0.432026743888855,0.17212925851345062,0.6397055387496948
34898_0066_A_1775	0.15907379984855652,-0.019523993134498596,0.045840226113796234,0.4822174310684204,0.03751085698604584,0.3529539108276367
34898_0066_A_1776	0.16339725255966187,-0.019726380705833435,0.0358227863907814,0.479904443025589,0.04791019856929779,0.39757609367370605
34898_0067_A_1777	0.04166615381836891,0.04428907483816147,0.06459832191467285,-0.060372866690158844,0.07205627858638763,0.13609041273593903
34898_0067_A_1778	0.03517204895615578,0.05847083032131195,0.08644604682922363,-0.07754602283239365,0.08396251499652863,0.1915418803691864
34898_0067_A_1780	0.17407569289207458,0.6045300960540771,0.17142784595489502,-0.06067536771297455,-0.04026736319065094,0.09151601791381836
34898_0067_A_1782	0.1152586042881012,0.5456136465072632,0.16530336439609528,-0.054281070828437805,-0.023750945925712585,0.10774670541286469
34898_0067_A_1785	0.04498207941651344,0.05810045450925827,0.13047277927398682,0.04858405143022537,0.14045383036136627,0.6535342931747437
34898_0067_A_1786	0.04030916467308998,0.09010325372219086,0.16831573843955994,0.003216216340661049,0.1614057868719101,0.430279403924942
34898_0067_A_1789	0.07455626130104065,0.1474601775407791,0.17583328485488892,0.10506152361631393,0.21822258830070496,0.48415085673332214
34898_0067_A_1784	0.03999793902039528,0.047998324036598206,0.14756344258785248,0.018474066630005836,0.15654025971889496,0.6925340890884399
34898_0067_A_1791	0.028186146169900894,0.027143865823745728,0.17752334475517273,0.29476380348205566,0.07922054827213287,0.3090823292732239
34898_0067_A_1794	0.017693016678094864,-0.09848541021347046,0.14249496161937714,1.8507531881332397,0.6776537299156189,0.817716658115387
34898_0067_A_1795	0.10166576504707336,0.11736975610256195,-0.011109007522463799,1.58132004737854,0.20689260959625244,0.891089677810669
34898_0067_A_1798	0.04498207941651344,0.05810045450925827,0.13047277927398682,0.04858405143022537,0.14045383036136627,0.6535342931747437
34898_0067_A_1804	0.17600280046463013,0.5402662754058838,0.020320730283856392,-0.05435026437044144,-0.018094226717948914,0.11515247821807861
34898_0069_A_1814	0.03788501396775246,0.11331711709499359,0.07665848731994629,0.06953795999288559,0.15786899626255035,0.7937446236610413
34898_0069_A_1815	0.08004575967788696,0.010093510150909424,0.16913023591041565,0.17499098181724548,0.1476757675409317,0.37281835079193115
34898_0069_A_1810	0.04425433650612831,0.02560407668352127,0.0117159653455019,0.007251003757119179,0.21459068357944489,0.3033386766910553
34898_0069_A_1816	0.3104183077812195,0.15529876947402954,0.02948586829006672,0.03360503166913986,0.1961251050233841,0.46966132521629333
34898_0069_A_1817	0.3104183077812195,0.15529876947402954,0.02948586829006672,0.03360503166913986,0.1961251050233841,0.46966132521629333
34898_0069_A_1823	-0.001861628144979477,-0.05529381334781647,0.5317243337631226,0.11155123263597488,0.03751887381076813,0.11190887540578842
34898_0069_A_1824	-0.019159730523824692,-0.06066024303436279,0.5580319762229919,0.09812407940626144,0.030569806694984436,0.11555755883455276
34898_0067_A_1787	0.03364691510796547,0.10981779545545578,0.15701580047607422,0.009583422914147377,0.1662440150976181,0.4478358030319214
34898_0067_A_1801	-0.0026839636266231537,0.07191554456949234,0.08457785844802856,0.04932493716478348,0.17431151866912842,0.2730359733104706
34898_0067_A_1803	0.011940959841012955,0.20050480961799622,0.05722322314977646,0.5493500232696533,0.17713765799999237,1.3702143430709839
34898_0067_A_1805	0.1223808228969574,0.5142014026641846,-0.010004458948969841,-0.037602655589580536,-0.009687885642051697,0.1183999702334404
34898_0068_A_1809	0.14730072021484375,0.06514117121696472,0.17762993276119232,0.3035048544406891,0.3222671151161194,0.7213751077651978
34898_0069_A_1818	0.038299981504678726,0.07354944199323654,0.11422182619571686,0.07120583206415176,0.12609900534152985,0.6094191670417786
34898_0067_A_1779	0.08199983835220337,0.09720294922590256,0.11505669355392456,-0.055686332285404205,0.08307157456874847,0.24245163798332214
34898_0067_A_1781	0.14279913902282715,0.6160556077957153,0.18033024668693542,-0.06105772405862808,-0.0481078177690506,0.1113138496875763
34898_0067_A_1788	0.030312035232782364,0.10648635029792786,0.16678473353385925,0.4323973059654236,0.2257540076971054,0.6041009426116943
34898_0067_A_1790	0.13800200819969177,0.2373989224433899,0.23456069827079773,0.0647520199418068,0.0766335278749466,0.2085702270269394
34898_0067_A_1793	0.1014869213104248,-0.014272712171077728,0.04970523715019226,0.5146756172180176,0.12130273878574371,0.3411630392074585
34898_0067_A_1792	-0.01125168427824974,-0.07294989377260208,0.43466246128082275,0.10479854792356491,0.15603716671466827,0.38876885175704956
34898_0067_A_1796	0.10166576504707336,0.11736975610256195,-0.011109007522463799,1.58132004737854,0.20689260959625244,0.891089677810669
34898_0067_A_1799	0.785440981388092,-0.14811062812805176,0.14637510478496552,0.23100167512893677,0.46968817710876465,2.1804864406585693
34898_0067_A_1800	0.06626179814338684,0.09975993633270264,0.0575750470161438,0.09544049948453903,0.19028806686401367,0.3505311608314514
34898_0067_A_1797	0.03999793902039528,0.047998324036598206,0.14756344258785248,0.018474066630005836,0.15654025971889496,0.6925340890884399
34898_0067_A_1802	0.20991134643554688,0.22947795689105988,0.0846824049949646,0.12348251789808273,0.18421746790409088,0.14388158917427063
34898_0069_A_1811	0.04782477393746376,0.04382368177175522,0.0569014698266983,-0.023790573701262474,0.1605362445116043,0.21187543869018555
34898_0069_A_1813	0.04149729385972023,0.06567057967185974,0.0018772203475236893,0.4046257436275482,0.14873865246772766,0.2881025969982147
34898_0067_A_1807	0.06518834829330444,0.14064224064350128,0.056304946541786194,0.07889796048402786,0.011648103594779968,0.3822769224643707
34898_0068_A_1808	0.13645106554031372,0.09435933083295822,0.004213275387883186,-0.060031957924366,0.016745492815971375,0.02515646629035473
34898_0069_A_1812	0.0379108227789402,-0.010429494082927704,0.2667764723300934,0.4690447151660919,0.3582799434661865,0.25776207447052
34898_0069_A_1820	0.15204566717147827,0.1559000015258789,0.10137903690338135,0.11597063392400742,0.33273762464523315,0.683612585067749
34898_0069_A_1822	0.038921091705560684,0.04399032145738602,0.08051902055740356,0.028105655685067177,0.10825847089290619,0.16249880194664001
34898_0069_A_1819	0.07221651077270508,0.10599526762962341,0.06739646196365356,0.08298767358064651,0.07472087442874908,0.41524621844291687
34898_0069_A_1821	0.14328211545944214,0.16377869248390198,0.09171012043952942,0.10704375058412552,0.3014519214630127,0.5487945079803467
34898_0069_A_1825	0.048297856003046036,0.06428619474172592,0.22387072443962097,-0.09176712483167648,-0.03707261383533478,0.03345303237438202
34898_0070_A_1828	0.05708715692162514,0.06214415282011032,0.06491333246231079,-0.026528647169470787,0.09629999101161957,-0.03441713750362396
34898_0070_A_1829	0.013998989015817642,-0.0036717355251312256,-0.0057540517300367355,-0.014551078900694847,0.08020253479480743,0.07761657238006592
34898_0071_A_1832	0.02420393005013466,0.07785062491893768,0.11353786289691925,-0.012851705774664879,0.1287287324666977,0.18355485796928406
34898_0072_A_1837	0.04416937008500099,0.09983770549297333,0.12183097004890442,-0.026284148916602135,0.0676066130399704,0.21977737545967102
34898_0072_A_1838	0.16220271587371826,0.02712465077638626,0.05759139358997345,0.026641080155968666,0.0817587822675705,0.1444629728794098
34898_0072_A_1840	0.21777379512786865,0.2563435435295105,0.03586326539516449,-0.01466994546353817,0.05735491216182709,0.29985517263412476
34898_0072_A_1842	0.035423461347818375,-0.03811517357826233,0.04274168610572815,0.04764070361852646,0.061540260910987854,0.14895318448543549
34898_0072_A_1848	0.04700300469994545,0.1750367432832718,0.09922751784324646,0.008296484127640724,0.02281494438648224,0.3033689856529236
34898_0072_A_1845	-0.015132244676351547,0.04811318591237068,0.19339999556541443,0.213850200176239,0.16293872892856598,0.39793965220451355
34898_0072_A_1851	0.0191350020468235,0.08793720602989197,0.16379991173744202,0.009477535262703896,0.35526180267333984,0.3478023409843445
34898_0073_A_1855	0.012081328779459,-0.05562543869018555,0.9822321534156799,-0.028650647029280663,0.11530084908008575,0.1841963231563568
34898_0072_A_1853	0.0404718853533268,0.04408029466867447,0.05419403314590454,0.0569467768073082,0.19361484050750732,0.23890575766563416
34898_0073_A_1860	0.2548055648803711,0.14322307705879211,0.027309181168675423,0.02924194373190403,0.044408902525901794,0.17427979409694672
34898_0073_A_1861	0.02828225865960121,0.030450262129306793,0.08194483816623688,0.06681758910417557,0.13904468715190887,0.2628779709339142
34898_0073_A_1862	0.034339968115091324,0.05475530028343201,0.06601224839687347,0.046130500733852386,0.11237020790576935,0.07251887023448944
34898_0073_A_1865	0.07932636141777039,0.061086155474185944,0.16418644785881042,0.35961461067199707,0.16676892340183258,0.07258012890815735
34898_0074_A_1869	-0.008772160857915878,0.04941757768392563,0.1088019609451294,-0.07384373992681503,0.10252253711223602,0.48733460903167725
34898_0072_A_1839	0.013252679258584976,0.24137410521507263,0.040063753724098206,0.16651096940040588,0.15460234880447388,0.38240528106689453
34898_0072_A_1846	-0.005145993083715439,0.044816140085458755,0.1848793476819992,0.311809241771698,0.17509783804416656,0.37049800157546997
34898_0072_A_1852	0.10859334468841553,0.08543052524328232,0.11601804196834564,0.09366843849420547,0.14335796236991882,0.32211029529571533
34898_0073_A_1867	0.0512407161295414,0.39987120032310486,0.040447384119033813,0.009328106418251991,0.04922895133495331,0.11078722029924393
34898_0069_A_1826	0.02045697346329689,0.025070682168006897,0.062195248901844025,1.2116063833236694,0.07627664506435394,0.053981781005859375
34898_0070_A_1827	0.05708715692162514,0.06214415282011032,0.06491333246231079,-0.026528647169470787,0.09629999101161957,-0.03441713750362396
34898_0070_A_1830	0.06104666367173195,0.007277868688106537,0.25631171464920044,0.3765294849872589,0.43889427185058594,0.7879565954208374
34898_0072_A_1834	0.03680053725838661,0.0023880749940872192,0.09861655533313751,0.0144412312656641,0.11654312908649445,0.23134586215019226
34898_0072_A_1835	-0.007458355277776718,0.039548326283693314,0.41342461109161377,0.07944155484437943,0.08013288676738739,0.19273659586906433
34898_0072_A_1836	-0.0032720528542995453,0.06913439929485321,0.48213768005371094,0.1190749779343605,0.08856059610843658,0.17143313586711884
34898_0072_A_1841	0.2368481457233429,0.2624512314796448,-0.0081567894667387,0.016550356522202492,0.07500620186328888,0.2737942039966583
34898_0072_A_1843	0.022579465061426163,-0.029493533074855804,0.06352640688419342,0.12013765424489975,0.08592648804187775,0.2316371649503708
34898_0072_A_1844	-0.008633758872747421,0.04167567938566208,0.16420428454875946,0.1708213984966278,0.13352461159229279,0.3000035583972931
34898_0072_A_1847	-0.003469374030828476,0.07357904314994812,0.1449820101261139,0.3985286355018616,0.1511550396680832,0.2581820785999298
34898_0072_A_1849	0.08381766080856323,0.11912567168474197,0.1069391518831253,0.11242546886205673,0.24742402136325836,0.7152426242828369
34898_0072_A_1850	0.027986351400613785,0.1301887482404709,0.06903398036956787,0.004861751571297646,0.05669219791889191,0.3438100218772888
34898_0073_A_1856	0.02072272077202797,-0.025346118956804276,1.1466591358184814,-0.014028003439307213,0.13192333281040192,0.15259087085723877
34898_0073_A_1859	0.14902949333190918,0.2675198018550873,0.12685628235340118,0.11606986075639725,0.022331610321998596,0.10276583582162857
34898_0073_A_1857	0.011573020368814468,-0.02294420823454857,0.6438279151916504,0.005387449637055397,-0.019701674580574036,0.09673388302326202
34898_0073_A_1858	0.17818978428840637,0.25923439860343933,0.14242658019065857,-0.008853292092680931,0.05819012224674225,0.16150322556495667
34898_0073_A_1863	0.10647186636924744,0.049240484833717346,0.09147176146507263,0.06632859259843826,0.1101970225572586,0.09390203654766083
34898_0073_A_1864	0.08205625414848328,0.10887083411216736,0.0735103189945221,0.00019148923456668854,0.08794410526752472,0.1931660771369934
34898_0074_A_1868	0.09237122535705566,0.06967166066169739,0.08987188339233398,-0.043501727283000946,0.024858728051185608,0.21970859169960022
34898_0073_A_1866	0.12386161088943481,0.3661070466041565,0.0586719810962677,0.08999154716730118,0.09271325170993805,0.183310866355896
34898_0074_A_1870	0.062145743519067764,0.18661996722221375,0.0444437712430954,-0.022340064868330956,0.09403811395168304,0.16114717721939087
34898_0074_A_1871	0.07315832376480103,0.2563798725605011,0.0492837131023407,-0.02588973008096218,0.08919821679592133,0.1291118860244751
34898_0074_A_1875	0.056960735470056534,0.08009202778339386,0.07967118918895721,0.0343516543507576,0.16270609200000763,0.19215603172779083
34898_0074_A_1876	0.05573180690407753,0.06524451822042465,0.05258074402809143,0.05223270505666733,0.13954727351665497,0.16457033157348633
34898_0074_A_1883	0.0312882699072361,0.013697147369384766,0.060039013624191284,-0.00026892684400081635,0.1682276576757431,0.16796089708805084
34898_0074_A_1882	0.007994595915079117,-0.01967845857143402,0.10727079212665558,-0.03191227465867996,0.13600896298885345,0.2978672981262207
34898_0074_A_1884	0.026899758726358414,0.026190996170043945,0.04708698391914368,0.024561205878853798,0.15458370745182037,0.1352648288011551
34898_0074_A_1887	-0.018529798835515976,-0.021811701357364655,0.3059125244617462,0.3954785466194153,0.07285793125629425,0.18393798172473907
34898_0074_A_1890	0.09837085008621216,0.0718015730381012,0.05800016224384308,1.3762242794036865,0.037620291113853455,0.14335106313228607
34898_0075_A_1898	0.04409081116318703,0.05359824001789093,0.08061628043651581,0.013554418459534645,0.08787132799625397,0.10845178365707397
34898_0075_A_1904	0.018324706703424454,0.07157131284475327,0.14466366171836853,0.0499858632683754,0.23636554181575775,0.5104926824569702
34898_0075_A_1906	0.36792027950286865,0.33511796593666077,0.08211477100849152,-0.04156532138586044,0.1000681072473526,0.6380077600479126
34898_0075_A_1900	0.034152302891016006,0.08728285878896713,0.06551739573478699,0.06685946136713028,0.08262307941913605,0.36205241084098816
34898_0075_A_1908	0.0854898989200592,0.08534887433052063,0.068453349173069,0.06808089464902878,0.08752618730068207,0.1541689932346344
34898_0075_A_1914	0.18140694499015808,0.14747560024261475,0.10000249743461609,-0.018900727853178978,-0.017841413617134094,0.012945471331477165
34898_0075_A_1905	0.07888352870941162,0.024578139185905457,0.09642699360847473,0.009588027372956276,0.13445298373699188,0.33185848593711853
34898_0075_A_1913	0.10590612888336182,0.22350242733955383,0.09560541808605194,0.020857417955994606,-0.002299591898918152,0.04626867175102234
34898_0076_A_1918	0.32186174392700195,0.16525498032569885,0.1181737631559372,0.5243933200836182,0.32309943437576294,0.5462040305137634
34898_0074_A_1874	0.037243131548166275,0.04529917240142822,0.08974131941795349,0.02812855876982212,0.20965908467769623,0.2850433588027954
34898_0074_A_1877	0.024761203676462173,0.16205337643623352,0.16130957007408142,0.05903921276330948,0.10196824371814728,0.205085888504982
34898_0074_A_1873	0.041519854217767715,0.043093323707580566,0.07633858919143677,0.032679371535778046,0.16454534232616425,0.21549305319786072
34898_0074_A_1878	0.12667208909988403,0.10571366548538208,0.005103634670376778,0.20919768512248993,0.27566462755203247,0.1898394525051117
34898_0074_A_1879	0.12667208909988403,0.10571366548538208,0.005103634670376778,0.20919768512248993,0.27566462755203247,0.1898394525051117
34898_0074_A_1881	0.026274893432855606,-0.029963836073875427,0.08374537527561188,-0.03217899054288864,0.12467573583126068,0.24129492044448853
34898_0074_A_1885	0.043751154094934464,0.02754092589020729,0.11204853653907776,0.7858569622039795,0.21004405617713928,0.5354355573654175
